@RELATION Crime1TrainData

@ATTRIBUTE mvar_1 NUMERIC
@ATTRIBUTE mvar_2 NUMERIC
@ATTRIBUTE mvar_3 NUMERIC
@ATTRIBUTE mvar_5 NUMERIC
@ATTRIBUTE mvar_12 NUMERIC
@ATTRIBUTE mvar_14 {0,1}
@ATTRIBUTE mvar_17 NUMERIC
@ATTRIBUTE mvar_18 NUMERIC
@ATTRIBUTE mvar_19 NUMERIC
@ATTRIBUTE mvar_20 NUMERIC
@ATTRIBUTE mvar_24 NUMERIC
@ATTRIBUTE mvar_25 NUMERIC
@ATTRIBUTE mvar_26 NUMERIC
@ATTRIBUTE mvar_27 NUMERIC
@ATTRIBUTE mvar_28 NUMERIC
@ATTRIBUTE mvar_29 NUMERIC
@ATTRIBUTE mvar_30 NUMERIC
@ATTRIBUTE mvar_32 NUMERIC
@ATTRIBUTE mvar_34 NUMERIC
@ATTRIBUTE mvar_36 NUMERIC
@ATTRIBUTE mvar_37 NUMERIC
@ATTRIBUTE mvar_38 NUMERIC
@ATTRIBUTE mvar_39 NUMERIC
@ATTRIBUTE mvar_40 NUMERIC
@ATTRIBUTE output {0,1,2}

@DATA
3176.954148,0,?,0,237.7088306,0,0,0.004347826,?,288.0000288,4761.625092,0,19.35404161,?,3,3,?,1301.737736,?,0,0,50.02503756,0,1,1
?,0,?,0,290.2147971,0,0,0.007246377,?,96.0000096,557.147279,30,121.0913271,?,?,4,16.17347597,19.08348115,?,?,729.8932929,54.18464235,120.15666,6,1
?,?,?,1,25.77565633,0,0,?,?,1600.00016,?,0,0,?,0,?,?,138.0085661,?,?,?,?,0,1,0
?,?,?,0,290.2147971,0,0,0,?,220.000022,?,30,0,?,?,?,?,6.636297078,?,?,?,?,0,0,1
4349.572984,0,?,0,340.8114559,0,5333.333333,0.004830918,?,200.00002,952.388511,2,127.4005189,0,3,6,1.015831188,1479.33297,0,1,89.42806661,50.35843239,0,1,1
284.2827192,0,?,0,191.8854415,0,0,0.02173913,14.45783133,120.000012,317.1453742,1,0,0,1,1,16.3364617,55.46755767,0,0,48.08080246,55.47320982,0,9,0
?,?,?,2,56.32458234,0,0,?,?,80.000008,?,0,0,?,0,2,?,0,?,0,?,?,0,0,0
329.2941497,0,?,0,206.2052506,0,133.3333333,0.00310559,?,320.000032,327.304185,0,74.61904962,0,1,2,18.63532377,11.35764276,?,1,578.0826111,54.7120681,483.6685806,1,1
?,?,?,?,?,0,?,?,?,192.0000192,?,?,?,?,?,?,?,?,?,?,?,?,?,8,0
?,?,?,1,123.150358,0,0,0.108695652,?,224.9920225,?,0,0,?,0,1,?,79.37143371,?,0,?,?,0,19,0
2222.806581,0,?,0,281.6229117,0,0,0.003952569,?,120.000012,396.5110834,30,180.056557,0,2,3,12.18787954,851.0638298,0,2,365.4474881,54.67486945,9.125822275,7,1
777.0394324,0,?,0,121.2410501,0,0,0.02173913,?,300.00003,?,0,0,?,3,3,?,27.23853278,?,0,0,?,0,11,0
?,0,?,0,277.8042959,0,0,0.007246377,5.061914324,160.000016,?,30,0,?,?,0,?,22.41813789,7.24117295,?,6.733538307,50.78242364,0,5,1
601.6843751,3,?,0,229.1169451,0,0,0.007246377,5.633645694,300.00003,317.1453742,0,84.71626511,0,1,4,22.6852523,35.52565003,48.35427888,2,713.6994115,55.43314973,1329.328111,13,0
?,?,?,0,?,0,?,?,?,80.000008,?,0,?,?,?,?,?,0,?,?,?,?,?,2,0
1120.547718,0,?,0,228.1622912,1,0,0.019323672,1.896474788,360.000036,699.0531671,0,71.55852716,0,1,1,6.87284295,610.0440852,2.71294634,1,243.3534134,53.02453681,1235.027948,2,1
93.10259053,0,?,0,121.2410501,0,0,0,?,192.0000192,?,0,0,?,0,0,?,0,?,0,0,?,0,0,0
?,?,?,0,83.0548926,0,0,0.043478261,?,100.00001,?,0,0,?,0,0,?,19.77682562,?,0,?,?,0,6,0
1977.802258,0,2572.053778,0,375.1789976,0,133.3333333,0.009661836,?,368.0000368,475.8767927,0,111.1822585,0,3,2,0.20581344,1534.569412,0,3,7.735221692,50.0789646,288.984372,3,1
2341.541997,0,?,0,283.5322196,0,0,0,?,2000.0002,5813.696934,30,1732.055022,?,0,3,2.526724414,588.1542097,?,0,1230.178494,50.58666132,0,?,1
?,?,?,0,84.00954654,0,0,?,?,8800.00088,?,0,5.857639296,?,?,0,?,116.878068,?,?,?,?,0,4,0
5877.971643,0,2993.043707,0,400,0,0,0.003623188,?,168.0000168,547.305931,30,58.55130671,?,3,6,1.435272925,4161.519547,0,0,94.65907984,50.19529294,0,?,1
37.90436256,0,?,0,185.202864,0,0,0.02173913,?,73.55600736,334.923293,0,8.604583634,0,0,0,20.88030627,5.150558926,0,0,35.83800554,54.63194792,47.15008175,8,0
?,?,?,?,?,1,?,?,?,96.0000096,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0
?,0,?,3,129.8329356,0,?,0.065217391,33.13253012,92.40000924,318.0977627,0,?,0,0,0,22.47065188,0.09904921,?,0,16.52777585,54.98247371,?,26,0
399.6541227,0,2432.637441,0,196.6587112,0,120,0.016068053,26.30295192,180.000018,346.3519552,0,92.06653626,0,2,0,16.59423005,216.0593437,29.882306,2,315.9754588,54.70405608,946.0435758,13,0
75.28754013,0,?,0,187.1121718,0,0,0.026086957,14.59170013,8.80000088,383.8125699,0,13.78489419,0,0,1,12.71842545,71.08431647,7.085577499,0,126.8798954,52.92939409,687.4786114,12,0
?,?,?,?,?,1,?,0.02173913,?,10.000001,?,30,?,?,?,?,?,0,?,?,?,?,?,8,0
?,0,?,?,?,0,?,0.02173913,0.430292599,81.60000816,1194.612656,30,?,0,?,0,?,91.25733893,0.615542447,?,2.003366769,50.08941984,?,15,0
47.28569229,?,?,2,130.7875895,0,0,0.032608696,?,160.000016,?,0,0.263405622,?,0,1,?,0,?,0,?,?,0,1,0
?,?,?,3,51.55131265,0,0,?,?,16.0000016,?,0,0,?,?,?,?,0,?,?,?,?,0,10,0
885.7775725,0,?,0,136.5155131,0,0,0.065217391,?,200.00002,340.955087,0,85.75734447,2,2,1,18.49770059,372.0618496,?,0,471.3476815,54.91518528,241.8342903,12,0
?,?,?,0,?,0,?,?,?,180.000018,?,0,?,?,?,?,?,0,?,?,?,?,?,18,0
?,?,?,?,?,1,?,?,?,120.000012,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0
566.6702202,0,?,0,206.2052506,0,0,0.009153318,?,140.000014,423.1779617,0,99.06559992,0,1,1,16.73194446,127.6414155,?,1,221.5946243,54.45167752,83.65337085,6,1
1661.964157,0,?,0,156.5632458,0,93.33333333,0.025362319,0,500.00005,317.1453742,0,64.15808351,2,4,3,17.75445457,189.811303,0,0,401.7306863,55.45568353,272.2536979,0,0
?,?,?,0,155.6085919,0,0,0.007246377,?,240.000024,?,0,0,?,0,1,?,0,?,0,?,?,0,4,0
83.48435853,0,?,0,134.6062053,0,0,0.010869565,21.64212405,120.000012,?,0,0,?,1,1,?,8.22108444,30.95950529,0,10.79592092,53.26322818,0,1,0
26.05924926,0,?,0,133.6515513,0,0,0.032608696,?,141.5200142,1078.421257,0,0,0,0,1,13.13143559,0.858426488,?,0,198.7228537,54.59856451,0,11,0
?,?,?,0,?,0,?,?,?,120.000012,?,0,?,?,?,3,?,0,?,?,?,?,?,0,0
?,?,?,1,73.50835322,0,0,?,?,244.0000244,?,0,0,?,0,2,?,0,?,0,?,?,0,10,0
492.7567132,0,?,0,143.1980907,0,0,0.016304348,0.780901383,252.0000252,410.1619854,0,20.21951723,0,0,3,8.821641814,984.8462963,?,0,225.6570069,51.97411502,120.15666,11,0
?,?,?,?,?,0,?,?,?,128.0000128,?,?,?,?,?,?,?,?,?,?,?,?,?,10,0
30.13396823,0,?,0,143.1980907,0,0,0.02173913,35.47523427,96.0000096,317.1453742,1,1.567890604,0,0,0,24.06099748,37.30853581,?,0,35.39281292,55.3329995,339.1763945,38,0
?,?,?,?,?,1,?,?,?,9.60000096,?,?,?,?,?,?,?,?,?,?,?,?,?,6,0
1196.593345,0,?,0,156.5632458,0,0,0.009661836,23.59437751,600.00006,586.35386,0,1.241769358,0,2,5,14.97330832,770.5698384,8.856971873,0,326.5487834,53.97195794,0,5,0
?,?,?,?,?,0,?,?,?,83.80800838,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0
33.16631724,0,?,0,214.797136,0,0,0.02173913,16.13862859,88.0000088,368.2568909,30,0,0,0,0,11.75001857,36.25201091,24.80550569,0,48.30339877,52.61955433,0,3,0
?,?,?,0,212.8878282,0,0,0.014492754,?,48.0000048,?,30,0,?,?,?,?,0,?,?,?,?,0,27,0
559.0893477,0,2234.016101,0,163.2458234,0,0,0.004347826,?,496.0000496,?,0,504.2963338,?,2,7,?,35.42660082,?,0,0,50.02503756,0,2,0
163.4625635,0,?,0,196.6587112,0,106.6666667,0.019927536,?,168.0000168,325.0819451,0,74.73193774,0,1,1,21.27789267,102.0206864,0,0,21.20229831,54.71957937,270.7327275,18,0
?,?,?,?,?,0,?,?,?,280.000028,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
?,?,?,1,134.6062053,0,0,0.026570048,?,180.000018,?,0,0,?,0,?,?,0,?,?,?,?,0,12,0
128.8748327,?,?,1,63.96181384,0,?,?,?,14.0000014,?,0,?,?,1,2,?,0,?,0,?,?,?,4,0
145.4106109,0,?,0,203.3412888,0,93.33333333,0.028985507,?,720.000072,323.4946309,0,57.69837422,?,1,3,20.77933195,47.9068013,?,0,34.39112954,54.74640532,0,5,1
?,?,?,2,?,0,?,?,?,128.0000128,?,0,?,?,0,1,?,0,?,0,?,?,?,10,0
127.9272236,0,?,1,121.2410501,0,0,0.057971015,?,160.000016,?,0,11.32644172,?,1,2,?,263.7350302,?,0,106.5679823,55.01950843,56.27590403,?,0
?,?,?,2,120.2863962,0,0,0.054347826,?,324.2750324,?,0,0,?,?,?,?,0,?,?,?,?,0,5,0
23.6902266,?,?,2,139.3794749,0,0,0.065217391,?,320.000032,?,0,0,?,0,1,?,46.88329279,?,0,?,?,0,1,0
313.9428829,0,?,0,146.0620525,0,0,0,?,480.000048,?,0,0,?,1,3,?,9234.324843,?,0,0,?,0,3,0
16.96220224,0,?,0,143.1980907,0,34.66666667,0.02173913,?,272.0000272,317.7802998,0,15.17718105,?,0,1,22.47065188,17.66377581,58.18717488,0,19.81107138,56.11108971,129.2824822,1,0
92.81830781,0,?,0,188.0668258,0,0,0.016304348,22.0707391,320.000032,317.1453742,30,0,0,0,0,24.03827826,284.9975939,?,0,69.72829338,55.32799199,0,5,0
?,0,?,0,152.7446301,0,0,0.032608696,6.310958118,144.0000144,?,0,0,?,0,0,?,13.33862696,9.027955886,0,3.672839077,50.96931111,0,18,0
1171.813368,0,?,0,220.5250597,0,0,0.007246377,?,160.000016,346.0344923,0,0,0,2,3,11.87650348,180.236546,?,0,94.71472892,54.42497079,0,4,0
1274.534191,?,2468.8763,1,118.3770883,0,?,0.043478261,?,80.000008,?,0,?,?,0,7,?,191.0989427,?,0,0,?,?,0,0
43.63739739,?,?,0,110.7398568,0,0,0.007246377,?,800.00008,?,0,0,?,0,3,?,118.7600029,?,0,?,?,0,5,0
?,?,?,?,?,0,?,?,?,80.000008,?,?,?,?,?,?,?,?,?,?,?,?,?,2,0
?,?,?,0,111.6945107,0,0,0.02173913,?,64.0000064,?,0,6.008156794,?,0,?,?,0,?,?,?,?,41.06620024,6,0
14.73532094,0,?,0,57.27923628,0,0,0.02173913,?,200.00002,317.1453742,0,6.233933041,0,0,2,35.30701281,33.97387907,?,0,17.30686292,57.81171758,13.68873341,5,0
48.51758407,0,?,0,126.0143198,0,0,0.014492754,?,300.00003,320.3200025,0,19.14080849,?,1,2,21.94053668,0.759377278,?,0,55.704726,55.27290936,66.92269668,3,0
?,?,?,0,?,0,?,?,?,320.000032,?,0,?,?,?,?,?,0,?,?,?,?,?,5,0
35.5353399,0,?,0,278.7589499,0,0,0.02173913,?,200.00002,505.4008365,30,3.800566824,0,0,0,4.73451187,129.4573176,?,0,8.736905077,51.07327658,0,0,0
?,?,?,?,?,0,?,?,?,260.000026,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0
?,?,?,0,?,0,?,?,?,100.00001,?,30,?,?,?,?,?,0,?,?,?,?,?,2,0
?,?,?,?,?,0,?,?,?,80.000008,?,?,?,?,?,?,?,?,?,?,?,?,?,8,0
26.05924926,0,?,0,121.2410501,0,0,0.043478261,0,84.0000084,491.7499345,0,0,0,0,0,?,23.5076792,0,0,0,50.02503756,0,2,0
42.92669059,0,?,0,73.50835322,0,0,0.086956522,?,101.7600102,317.1453742,0,20.03137036,?,0,1,22.97047478,0,?,0,28.15843292,55.09263896,104.9469562,25,0
35.5353399,0,?,0,286.3961814,0,0,0.010144928,0,148.0000148,555.2425019,30,0,0,0,0,?,56.32598416,?,0,0,50.02503756,0,2,1
244.7200408,0,?,0,258.7112172,0,0,0.010869565,?,155.0000155,507.6230764,30,15.12700855,0,0,1,2.030924346,499.8683471,?,0,151.3654892,57.86179269,135.3663637,1,1
466.697464,0,?,0,242.4821002,0,1533.333333,0.002898551,?,457.6000458,609.5286471,0,142.9665368,0,0,1,3.809751082,312.9294712,?,0,92.43311677,51.18928393,0,0,1
?,?,?,0,193.7947494,0,0,0.007246377,?,200.00002,?,1,0,?,?,?,?,33.11545259,?,?,?,?,0,2,0
?,?,?,0,44.86873508,0,?,?,?,140.000014,?,0,?,?,0,?,?,0,?,?,?,?,?,2,0
203.7359487,?,?,0,142.2434368,0,?,0.032608696,?,360.000036,0,0,?,0,0,1,?,30.96938637,?,0,?,0,?,7,0
?,?,?,0,200.477327,0,0,0.043478261,?,180.000018,?,30,0,?,?,?,?,11.52272478,?,?,?,?,0,17,0
?,?,?,1,?,0,?,?,?,38.40000384,?,0,?,?,?,0,?,0,?,?,?,?,?,0,0
?,?,?,1,101.1933174,0,0,0.028985507,?,4.80000048,?,0,0,?,0,0,?,0,?,?,?,?,0,10,0
23.6902266,0,?,0,?,0,0,0.02173913,31.99464525,140.000014,324.1295566,30,0,0,0,0,21.6981983,0.726360874,?,0,26.60025877,54.81221833,0,0,0
49.79685631,?,?,1,150.8353222,0,120.2666667,0.039855073,?,1200.00012,?,0,32.98841831,0,0,0,?,152.4697508,?,0,?,?,0,5,1
132.8074103,0,?,0,162.2911695,0,0,0.013586957,?,300.00003,317.1453742,0,34.00441142,0,0,0,25.03792406,95.38438935,?,0,68.33706646,55.54832248,448.6862618,0,0
355.353399,?,?,0,159.4272076,0,0,0,?,112.0000112,?,0,243.0105005,?,0,7,?,1172.181369,?,0,?,?,0,2,0
92.39188373,?,?,0,20.0477327,0,0,0.032608696,?,412.0000412,?,0,0,?,0,1,?,172.6757897,?,0,0,?,0,15,0
117.0297194,0,2504.207117,0,238.6634845,0,0,0.01552795,?,250.000025,450.4797657,29,29.4010846,0,0,0,6.158249838,357.1714517,?,0,15.13654892,51.38708062,132.324423,2,1
23.6902266,0,?,0,287.3508353,0,0,0.010869565,?,140.000014,475.8767927,1,7.287555527,0,0,0,?,16.50820169,?,0,87.25775261,52.09129484,89.73725237,0,1
?,?,?,?,?,0,0,?,?,28.0000028,?,?,39.78679196,?,?,?,?,?,?,?,?,?,1384.083045,?,0
421.6860334,0,?,0,230.0715991,0,0,0.010869565,?,240.000024,403.8127287,0,70.6679653,?,0,2,18.33070459,453.3152183,0,0,283.1981525,54.5768653,91.25822275,1,1
583.9167052,0,?,0,255.8472554,0,0,0.007246377,3.413654619,230.400023,380.6379416,0,200.1631861,0,1,3,6.939870822,211.9322933,4.883303411,0,212.4125266,52.442664,451.7282026,2,0
?,?,?,?,?,0,?,?,?,40.000004,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0
3112.090307,4,2587.161173,0,146.0620525,0,106.6666667,0.020652174,27.26461401,200.00002,317.1453742,0,146.3406374,0,9,2,11.51741445,710.546017,26.3718477,4,1590.172373,55.78367551,36.5032891,10,0
24.44831385,0,?,0,219.5704057,0,2293.333333,0.010869565,?,200.00002,317.1453742,30,113.2769604,0,0,2,6.925357717,0,?,0,289.2639018,56.48472709,959.7323092,10,0
9.523471092,0,?,0,142.2434368,0,53.6,0.02173913,?,500.00005,331.113739,0,16.38132103,0,0,0,17.72448188,1.452721749,?,0,8.736905077,53.9363772,0,1,0
174.1231655,?,?,0,86.87350835,0,0,?,?,340.000034,?,0,0,?,2,1,?,0,?,0,?,?,0,18,0
139.7723369,0,?,0,236.7541766,1,66.66666667,0.008695652,0,500.00005,347.3043437,1,21.85012346,0,1,1,14.06453941,414.9501576,0,1,8.625606923,53.12969454,0,11,1
?,?,?,?,?,0,?,?,?,240.000024,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0
45.01143053,?,?,0,115.5131265,1,0,0.086956522,?,216.0000216,?,0,0,?,0,1,?,219.3279676,?,0,?,?,0,4,0
?,?,?,?,?,1,?,?,?,72.0000072,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0
151.6174502,0,?,0,191.8854415,0,0,0.01242236,?,120.000012,442.5431948,0,15.02666355,0,0,2,17.71223686,69.99477515,?,0,78.18695307,53.9336783,612.9510628,0,0
?,?,?,?,?,0,?,?,?,41.9680042,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0
?,?,?,1,?,0,?,?,?,120.000012,?,0,?,?,?,0,?,0,?,?,?,?,?,10,0
14.21413596,0,?,1,47.7326969,0,0,0.02173913,?,120.000012,326.3517964,0,5.870182421,0,0,1,20.50165256,0.957475698,?,0,15.08089985,54.5484894,54.75493365,5,0
188.1951601,2,2434.35863,1,172.7923628,0,0,0.017391304,6.024096386,105.0000105,317.1453742,0,62.22644229,0,2,3,22.99813296,270.272278,16.68803967,1,175.6841358,55.72589654,9.125822275,2,0
?,?,?,1,-36.27684964,0,0,0.069565217,?,400.00004,?,0,0,0,1,1,?,50.68017918,?,0,?,?,0,3,0
781.7774777,0,?,0,295.9427208,0,6880,0.003623188,?,500.00005,920.3247645,1,425.1492162,?,0,8,7.478725445,648.2770803,?,0,1073.415045,51.67965126,0,1,1
14.21413596,?,?,0,145.1073986,0,0,?,?,72.0000072,?,0,19.86830973,?,0,2,?,0,?,0,?,?,0,?,0
?,?,?,0,?,0,?,0.02173913,?,160.000016,?,30,?,?,?,?,?,0,?,?,?,?,?,0,0
?,?,?,1,69.68973747,0,0,?,?,252.0000252,?,0,0,?,?,0,?,225.2709202,?,?,?,?,0,3,0
?,?,?,0,?,0,?,?,?,100.00001,?,0,?,?,0,2,?,0,?,0,?,?,?,0,0
47.38045319,0,?,0,159.4272076,0,0,0.02173913,29.25033467,100.00001,337.1455329,0,15.96739791,0,0,0,19.78978357,4.226099632,0,0,48.52599508,54.4016024,129.2824822,2,0
1142.390107,0,?,0,340.8114559,0,2666.666667,0,?,200.00002,2481.606997,30,207.8521216,?,1,3,1.602761792,0,?,0,67.50233031,50.557336,0,?,1
3135.827914,0,?,0,192.8400955,0,0,0.014492754,11.13501626,96.0000096,1800.014286,0,69.17533344,0,2,2,7.537631228,276.8755587,?,0,434.8418871,55.01307517,1365.8314,0,0
71.07067979,0,?,0,258.7112172,0,0,0.02173913,11.15573405,130.000013,380.6379416,30,3.838196198,0,0,0,7.551695509,56.12788574,?,0,5.564907692,51.69420798,323.9666908,6,0
?,?,?,0,?,0,?,?,?,80.000008,?,0,?,?,?,?,?,0,?,?,?,?,?,8,0
822.3351456,0,2416.640372,0,248.2100239,1,346.6666667,0.013833992,12.4330656,168.0000168,437.7812522,30,78.94642769,0,1,1,17.80405538,625.991008,0,2,401.9532826,54.7103588,194.6842085,9,1
526.2073132,2,?,0,166.1097852,0,93.33333333,0.018115942,38.48728246,400.00004,317.1453742,0,54.80091239,0,2,1,21.06365439,154.285653,55.05685218,0,159.9910962,55.78367551,92.77919313,5,0
?,?,?,?,?,0,?,?,?,40.000004,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0
407.4718975,0,2567.5737,0,242.4821002,0,586.6666667,0,?,108.4200108,763.8155858,0,2.445909342,?,0,6,8.167868372,1259.872936,?,0,44.129718,51.83001775,0,15,0
32.26608863,?,?,0,86.87350835,0,0,?,?,272.0000272,?,0,0,?,0,2,?,0,?,0,?,?,0,20,0
?,?,?,1,59.18854415,0,0,?,?,120.000012,?,0,0,?,0,4,?,0,?,0,?,?,6.083881516,?,0
92.67616645,?,?,0,129.8329356,0,0,0.065217391,?,248.0000248,?,0,0,0,0,1,?,6.339149448,?,0,?,?,0,31,0
?,?,?,0,150.8353222,0,0,0.052173913,?,7.376000738,?,0,0,?,0,1,?,277.2717555,?,0,?,?,0,3,0
262.4877107,0,?,0,151.7899761,0,29.33333333,0.010869565,2.494827796,368.0000368,?,0,29.32582586,?,2,3,?,86.70107526,3.568902671,0,178.8561332,54.25798127,19.77261493,12,0
865.972543,1,?,0,157.5178998,0,240,0.02173913,?,164.0000164,433.0193097,0,119.1596859,0,4,6,16.31698808,251.4859445,18.4501796,0,365.1135937,55.77366049,41.06620024,0,0
?,?,?,0,210.0238664,1,0,0.02173913,?,93.60000936,?,30,0,?,?,?,?,0,?,?,?,?,0,6,1
?,?,?,0,95.4653938,0,0,?,?,68.0000068,?,0,0,?,?,?,?,0,?,?,?,?,0,20,0
94.76090639,0,?,0,145.1073986,0,0,0.032608696,33.63453815,96.0000096,?,30,22.87865969,?,0,?,?,0,48.11490126,?,22.37092892,55.05758638,0,28,0
?,?,?,?,?,1,?,?,?,160.000016,?,?,?,?,?,?,?,?,?,?,?,?,?,10,0
47.94901863,0,?,0,122.1957041,0,0,0,?,108.0000108,638.4177652,0,0,?,0,2,?,33.41260022,?,0,0,50.02503756,0,23,0
