23.6902266,0,,3,0,2,2,48.40436073,1,1,157.5178998,10,No,0,11.11111111,0,0.059782609,26.98293173,232.0000232,0,3,8,329.208962,0,3.411729954,0,1,2,20.22144881,0.324834619,13.93292222,No,,2,0,61.60352815,54.65197797,34.98231872,20,0
784.6203049,0,,0,0,5,7,67.67484486,0,1,205.2505967,1,No,0,5.555555556,0,0.014492754,,119.504012,0,1,5,858.1020484,0,53.88526427,,1,3,18.82648852,4.151267845,344.9883989,Yes,0,2,0,461.6647421,54.1792689,860.8692346,0,0
16.10935409,,,2,0,3,4,69.66215095,1,2,153.699284,4,No,0,0,0,0.02173913,,50.000005,0,4,0,,0,0,,0,,,,13.63577459,No,,2,,,,0,2,0
394.7265556,0,,1,0,3,7,187.83434,0,5,214.797136,4,No,0,22.22222222,0,0.02173913,19.15997323,320.000032,0,1,0,330.4788133,0,28.57323837,0,4,2,21.16777399,1.071957503,152.9319804,No,,2,0,269.0632869,54.8883325,129.2824822,4,0
72.96589792,0,,3,5,0,7,69.28685027,2,2,103.1026253,10,No,0,0,0,0.152173913,,140.000014,0,4,5,382.2252558,0,5.16776743,0,3,2,13.38296272,0.130807637,6.768362692,No,,1,0,16.41647769,52.9794692,139.9292749,11,0
2076.116698,0,,0,0,4,2,41.30079629,1,6,353.221957,0,No,0,0,6666.666667,0.004830918,,0.004,0,0,13,473.6545528,30,767.0622559,,2,7,1.636215714,8.685848831,1131.50516,No,0,0,0,242.2404318,52.66337006,0,,0
3176.954148,0,,6,0,1,8,13.89900919,6,6,237.7088306,3,No,0,0,0,0.004347826,,288.0000288,0,2,6,4761.625092,0,19.35404161,,3,3,,0,1301.737736,No,,0,0,0,50.02503756,0,1,1
,0,,0,0,2,6,12.0699323,2,3,290.2147971,0,No,0,0,0,0.007246377,,96.0000096,0,3,2,557.147279,30,121.0913271,,,4,16.17347597,7.697436066,19.08348115,Yes,,2,,729.8932929,54.18464235,120.15666,6,1
,,,3,1,5,9,103.4040552,2,0,25.77565633,0,No,0,0,0,,,1600.00016,,1,3,,0,0,,0,,,,138.0085661,No,,3,,,,0,1,0
,,,2,0,1,7,31.47842135,2,5,290.2147971,0,No,0,0,0,0,,220.000022,0,1,4,,30,0,,,,,,6.636297078,Yes,,5,,,,0,0,1
,,,2,0,2,8,54.24979557,1,4,126.9689738,2,No,0,0,0,,,6.60000066,,3,1,,0,0,,,,,,0,No,,2,,,,0,2,0
4349.572984,0,,0,0,4,0,23.23881347,0,1,340.8114559,1,No,0,0,5333.333333,0.004830918,,200.00002,0,5,16,952.388511,2,127.4005189,0,3,6,1.015831188,0.534426797,1479.33297,No,0,3,1,89.42806661,50.35843239,0,1,1
284.2827192,0,,5,0,4,1,123.3220401,0,1,191.8854415,3,No,0,5.555555556,0,0.02173913,14.45783133,120.000012,0,0,9,317.1453742,1,0,0,1,1,16.3364617,0.43100008,55.46755767,No,0,1,0,48.08080246,55.47320982,0,9,0
,,,1,2,1,3,109.6175386,2,2,56.32458234,3,No,0,0,0,,,80.000008,,0,5,,0,0,,0,2,,,0,No,,3,0,,,0,0,0
71.07067979,0,2411.802624,7,0,1,3,141.3784116,3,5,209.0692124,4,No,0,5.555555556,0,0.007246377,33.35006693,369.2000369,0,0,5,321.5898539,1,13.3835142,0,1,1,20.48375257,0.968232684,460.7769255,Yes,,1,0,276.2420178,55.01502253,42.58717062,29,0
329.2941497,0,,4,0,5,0,105.3174651,2,1,206.2052506,7,No,1,22.22222222,133.3333333,0.00310559,,320.000032,0,2,9,327.304185,0,74.61904962,0,1,2,18.63532377,2.30310125,11.35764276,No,,5,1,578.0826111,54.7120681,483.6685806,1,1
,,,4,,1,1,173.4301783,1,3,,11,No,,,,,,192.0000192,,2,3,,,,,,,,,,No,,1,,,,,8,0
,,,5,0,3,3,20.43763699,1,0,289.2601432,9,Yes,0,0,0,0.02173913,,32.0000032,0,2,4,,30,0,,,,,,11.6878068,No,,1,,,,0,0,1
,,,2,1,10,4,62.47213989,3,3,123.150358,3,No,0,0,0,0.108695652,,224.9920225,0,2,13,,0,0,,0,1,,,79.37143371,No,,3,0,,,0,19,0
2222.806581,0,,1,0,3,0,97.20444297,2,0,281.6229117,3,No,1,5.555555556,0,0.003952569,,120.000012,0,1,1,396.5110834,30,180.056557,0,2,3,12.18787954,3.275899912,851.0638298,No,0,2,2,365.4474881,54.67486945,9.125822275,7,1
777.0394324,0,,2,0,3,4,13.96892768,0,2,121.2410501,7,No,0,0,0,0.02173913,,300.00003,0,5,6,,0,0,,3,3,,,27.23853278,No,,2,0,0,,0,11,0
,0,,1,0,1,6,72.45268791,0,8,277.8042959,4,No,0,0,0,0.007246377,5.061914324,160.000016,0,0,14,,30,0,,,0,,0.048287972,22.41813789,Yes,7.24117295,1,,6.733538307,50.78242364,0,5,1
601.6843751,3,,2,0,3,7,209.4171005,3,4,229.1169451,1,No,1,44.44444444,0,0.007246377,5.633645694,300.00003,0,3,12,317.1453742,0,84.71626511,0,1,4,22.6852523,3.010662322,35.52565003,No,48.35427888,1,2,713.6994115,55.43314973,1329.328111,13,0
,,,1,0,0,4,177.0126314,1,3,,4,No,,0,,,,80.000008,,1,8,,0,,,,,,,0,No,,2,,,,,2,0
1120.547718,0,,2,0,4,3,78.62226228,4,3,228.1622912,0,Yes,0,0,0,0.019323672,1.896474788,360.000036,0,2,6,699.0531671,0,71.55852716,0,1,1,6.87284295,0.872575625,610.0440852,No,2.71294634,2,1,243.3534134,53.02453681,1235.027948,2,1
93.10259053,0,,5,0,3,0,18.62896223,1,1,121.2410501,5,No,0,0,0,0,,192.0000192,0,0,6,,0,0,,0,0,,,0,No,,3,0,0,,0,0,0
,,,4,0,4,6,108.8978811,2,2,83.0548926,5,No,0,0,0,0.043478261,,100.00001,0,1,8,,0,0,,0,0,,,19.77682562,Yes,,1,0,,,0,6,0
750.2220959,0,,7,0,1,8,7.654878423,0,4,180.4295943,5,No,0,5.555555556,106.6666667,0.02173913,,363.2000363,0,2,3,366.0346511,0,67.05554535,0,2,3,12.06477447,0.380862431,246.8306316,No,,4,0,284.1998358,54.64697046,100.384045,10,0
1977.802258,0,2572.053778,5,0,3,8,61.17893349,3,3,375.1789976,0,No,1,0,133.3333333,0.009661836,,368.0000368,0,4,2,475.8767927,0,111.1822585,0,3,2,0.20581344,0.01408497,1534.569412,No,0,3,3,7.735221692,50.0789646,288.984372,3,1
2341.541997,0,,3,0,1,4,20.1636839,1,2,283.5322196,1,No,0,0,0,0,,2000.0002,0,1,4,5813.696934,30,1732.055022,,0,3,2.526724414,0.864895403,588.1542097,No,,2,0,1230.178494,50.58666132,0,,1
,,,3,0,5,2,89.70805016,1,0,84.00954654,4,No,0,0,0,,,8800.00088,,1,3,,0,5.857639296,,,0,,,116.878068,No,,2,,,,0,4,0
5877.971643,0,2993.043707,10,0,3,5,22.20862154,2,3,400,8,No,0,0,0,0.003623188,,168.0000168,0,0,11,547.305931,30,58.55130671,,3,6,1.435272925,0.013046655,4161.519547,No,0,0,0,94.65907984,50.19529294,0,,1
265.3305379,0,,6,0,3,9,16.23866934,3,0,220.5250597,6,No,0,0,0,0.02173913,,100.00001,0,0,6,1107.310376,29,3.035436209,0,1,4,6.541231024,0.576377091,82.177828,Yes,,2,0,56.26121677,51.47149295,0,,0
37.90436256,0,,4,0,9,3,88.38940693,3,0,185.202864,7,No,0,5.555555556,0,0.02173913,,73.55600736,0,2,5,334.923293,0,8.604583634,0,0,0,20.88030627,0.452646714,5.150558926,No,0,0,0,35.83800554,54.63194792,47.15008175,8,0
,,,2,,5,2,52.79856844,2,3,,1,Yes,,,,,,96.0000096,,0,2,,,,,,,,,,No,,1,,,,,,0
,0,,2,3,2,5,100.6805228,2,4,129.8329356,1,No,,5.555555556,,0.065217391,33.13253012,92.40000924,0,3,5,318.0977627,0,,0,0,0,22.47065188,0.179040819,0.09904921,No,,6,0,16.52777585,54.98247371,,26,0
,,,8,,2,2,37.4791761,2,3,,0,No,,,,,,50.000005,,2,3,,,,,,,,,,Yes,,0,,,,,,0
142.1413596,0,,1,0,4,4,11.69236654,2,0,269.2124105,6,No,0,0,0,0.02173913,,12.0000012,0,5,5,1255.248058,30,0,0,0,0,,0.069070526,97.56347197,Yes,,2,0,2.504208461,50.10015023,0,0,0
4809.115999,0,,1,0,5,2,94.82013548,2,2,359.9045346,0,No,0,0,1946.666667,0.00621118,,425.0000425,0,0,3,885.7213153,30,566.1464824,0,1,4,4.730144576,0.58565204,2213.815879,No,,2,1,189.8746505,51.35168506,0,14,1
399.6541227,0,2432.637441,10,0,5,3,37.76710722,1,2,196.6587112,2,No,0,27.77777778,120,0.016068053,26.30295192,180.000018,0,1,0,346.3519552,0,92.06653626,0,2,0,16.59423005,2.059948193,216.0593437,Yes,29.882306,1,2,315.9754588,54.70405608,946.0435758,13,0
75.28754013,0,,5,0,5,7,133.3466466,3,2,187.1121718,7,No,0,0,0,0.026086957,14.59170013,8.80000088,0,1,7,383.8125699,0,13.78489419,0,0,1,12.71842545,3.729053514,71.08431647,Yes,7.085577499,1,0,126.8798954,52.92939409,687.4786114,12,0
,,,0,,0,10,21.58360585,0,5,,7,Yes,,0,,0.02173913,,10.000001,0,2,8,,30,,,,,,,0,No,,1,,,,,8,0
,0,,3,,1,1,90.17906178,2,1,,1,No,,0,,0.02173913,0.430292599,81.60000816,0,0,12,1194.612656,30,,0,,0,,0.02362939,91.25733893,No,0.615542447,3,,2.003366769,50.08941984,,15,0
47.28569229,,,0,2,6,5,81.74088436,2,3,130.7875895,2,No,0,0,0,0.032608696,,160.000016,0,1,1,,0,0.263405622,,0,1,,,0,Yes,,1,0,,,0,1,0
,,,2,3,1,0,110.2821911,2,3,51.55131265,1,No,0,0,0,,,16.0000016,,0,6,,0,0,,,,,,0,No,,1,,,,0,10,0
885.7775725,0,,4,0,7,7,99.51393804,2,1,136.5155131,0,No,1,5.555555556,0,0.065217391,,200.00002,0,0,4,340.955087,0,85.75734447,2,2,1,18.49770059,1.039255594,372.0618496,No,,3,0,471.3476815,54.91518528,241.8342903,12,0
,,,1,0,2,1,45.45709595,1,2,,1,No,,0,,,,180.000018,,1,2,,0,,,,,,,0,No,,1,,,,,18,0
,,,8,,2,2,9.482302416,1,3,,5,Yes,,,,,,120.000012,,1,2,,,,,,,,,,No,,1,,,,,,0
54.01371664,0,,4,1,2,2,53.98643465,1,1,55.3699284,1,No,0,0,0,0.043478261,,82.70800827,0,3,5,,0,9.256826125,,1,2,,,0,Yes,,5,0,0,,0,0,0
566.6702202,0,,2,0,1,5,20.31543745,4,5,206.2052506,4,No,1,5.555555556,0,0.009153318,,140.000014,0,4,10,423.1779617,0,99.06559992,0,1,1,16.73194446,1.765681397,127.6414155,Yes,,2,1,221.5946243,54.45167752,83.65337085,6,1
1661.964157,0,,4,0,2,1,12.93554694,4,5,156.5632458,3,No,0,11.11111111,93.33333333,0.025362319,0,500.00005,0,5,18,317.1453742,0,64.15808351,2,4,3,17.75445457,1.006110269,189.811303,No,0,0,0,401.7306863,55.45568353,272.2536979,0,0
,,,1,0,4,1,147.9256872,3,0,155.6085919,4,No,0,0,0,0.007246377,,240.000024,0,5,5,,0,0,,0,1,,,0,Yes,,3,0,,,0,4,0
83.48435853,0,,3,0,4,8,153.2245955,2,3,134.6062053,7,No,0,0,0,0.010869565,21.64212405,120.000012,0,6,8,,0,0,,1,1,,0.096775481,8.22108444,Yes,30.95950529,2,0,10.79592092,53.26322818,0,1,0
26.05924926,0,,6,0,2,4,124.3683311,1,4,133.6515513,1,No,0,5.555555556,0,0.032608696,,141.5200142,0,2,3,1078.421257,0,0,0,0,1,13.13143559,1.570178253,0.858426488,No,,1,0,198.7228537,54.59856451,0,11,0
,,,7,0,1,5,5.910338563,3,3,,1,No,,0,,,,120.000012,,0,10,,0,,,,3,,,0,No,,2,,,,,0,0
,,,0,1,2,2,19.4728021,1,2,73.50835322,7,No,0,0,0,,,244.0000244,,5,11,,0,0,,0,2,,,0,No,,0,0,,,0,10,0
492.7567132,0,,4,0,2,4,103.5207143,5,1,143.1980907,3,No,0,0,0,0.016304348,0.780901383,252.0000252,0,1,1,410.1619854,0,20.21951723,0,0,3,8.821641814,1.108387445,984.8462963,No,,0,0,225.6570069,51.97411502,120.15666,11,0
,,,0,3,9,12,15.24517468,2,4,105.0119332,4,No,0,0,0,0.027950311,,200.00002,0,1,2,,0,0,,,,,,6.570264272,Yes,,2,,,,0,3,0
,,,5,,1,6,2.556265174,0,3,,2,No,,,,,,160.000016,,5,1,,,,,,,,,,Yes,,1,,,,,,0
,,,1,,1,1,59.86616455,3,4,,6,No,,,,,,128.0000128,,0,1,,,,,,,,,,No,,0,,,,,10,0
30.13396823,0,,3,0,1,8,140.1943466,3,1,143.1980907,8,No,0,5.555555556,0,0.02173913,35.47523427,96.0000096,0,2,9,317.1453742,1,1.567890604,0,0,0,24.06099748,0.373251703,37.30853581,No,,1,0,35.39281292,55.3329995,339.1763945,38,0
,,,1,,1,12,61.87796462,3,2,,13,Yes,,,,,,9.60000096,,1,16,,,,,,,,,,No,,0,,,,,6,0
1196.593345,0,,2,0,1,11,26.17857183,3,1,156.5632458,4,No,0,5.555555556,0,0.009661836,23.59437751,600.00006,0,3,1,586.35386,0,1.241769358,0,2,5,14.97330832,0.731802219,770.5698384,No,8.856971873,1,0,326.5487834,53.97195794,0,5,0
,,,6,,2,6,29.89845954,2,1,,1,No,,,,,,83.80800838,,1,10,,,,,,,,,,Yes,,0,,,,,,0
33.16631724,0,,4,0,4,6,82.09043128,4,4,214.797136,1,No,0,5.555555556,0,0.02173913,16.13862859,88.0000088,0,6,3,368.2568909,30,0,0,0,0,11.75001857,0.541244313,36.25201091,No,24.80550569,2,0,48.30339877,52.61955433,0,3,0
,,,0,0,0,7,31.07082026,4,6,212.8878282,1,No,0,0,0,0.014492754,,48.0000048,0,2,3,,30,0,,,,,,0,Yes,,1,,,,0,27,0
559.0893477,0,2234.016101,4,0,3,2,83.89124589,2,1,163.2458234,6,No,0,5.555555556,0,0.004347826,,496.0000496,0,3,9,,0,504.2963338,,2,7,,0,35.42660082,No,,1,0,0,50.02503756,0,2,0
163.4625635,0,,6,0,1,11,9.148166649,0,1,196.6587112,2,No,0,5.555555556,106.6666667,0.019927536,,168.0000168,0,1,6,325.0819451,0,74.73193774,0,1,1,21.27789267,0.146199279,102.0206864,Yes,0,2,0,21.20229831,54.71957937,270.7327275,18,0
,,,4,,0,1,86.64166253,4,1,,2,No,,,,,,280.000028,,4,4,,,,,,,,,,Yes,,0,,,,,,1
,,,2,1,1,3,96.80772043,4,4,134.6062053,0,No,0,0,0,0.026570048,,180.000018,0,0,4,,0,0,,0,,,,0,Yes,,4,,,,0,12,0
,,,2,,2,10,9.414284678,2,4,,3,No,,,,,,196.0000196,,1,6,,,,,,,,,,Yes,,2,,,,,,0
128.8748327,,,5,1,5,1,85.69196035,1,2,63.96181384,3,No,,0,,,,14.0000014,,1,15,,0,,,1,2,,,0,No,,1,0,,,,4,0
145.4106109,0,,4,0,7,1,24.89716794,1,9,203.3412888,3,No,0,11.11111111,93.33333333,0.028985507,,720.000072,0,0,7,323.4946309,0,57.69837422,,1,3,20.77933195,0.064902059,47.9068013,No,,3,0,34.39112954,54.74640532,0,5,1
,,,0,2,2,8,123.9351603,2,5,,3,No,,0,,,,128.0000128,,2,4,,0,,,0,1,,,0,No,,1,0,,,,10,0
127.9272236,0,,7,1,4,8,187.3706026,1,2,121.2410501,2,No,0,0,0,0.057971015,,160.000016,0,1,2,,0,11.32644172,,1,2,,0.764226993,263.7350302,No,,1,0,106.5679823,55.01950843,56.27590403,,0
,,,2,2,6,0,37.76572953,2,4,120.2863962,7,No,0,0,0,0.054347826,,324.2750324,0,0,2,,0,0,,,,,,0,Yes,,3,,,,0,5,0
,,,6,1,2,8,83.52709754,3,0,42.95942721,1,No,0,0,0,,,80.000008,,3,9,,0,0,,0,2,,,0,No,,3,0,,,0,20,0
23.6902266,,,2,2,0,1,196.1996171,2,1,139.3794749,3,No,0,0,0,0.065217391,,320.000032,0,0,6,,0,0,,0,1,,,46.88329279,No,,0,0,,,0,1,0
313.9428829,0,,0,0,2,11,23.9306435,0,1,146.0620525,1,No,0,0,0,0,,480.000048,0,4,4,,0,0,,1,3,,,9234.324843,No,,3,0,0,,0,3,0
16.96220224,0,,2,0,3,10,107.3784889,3,3,143.1980907,1,No,0,11.11111111,34.66666667,0.02173913,,272.0000272,0,1,3,317.7802998,0,15.17718105,,0,1,22.47065188,0.091070767,17.66377581,No,58.18717488,1,0,19.81107138,56.11108971,129.2824822,1,0
92.81830781,0,,4,0,10,2,133.6323476,2,6,188.0668258,1,No,0,5.555555556,0,0.016304348,22.0707391,320.000032,0,1,11,317.1453742,30,0,0,0,0,24.03827826,0.277799949,284.9975939,No,,2,0,69.72829338,55.32799199,0,5,0
,0,,6,0,7,1,136.0889059,5,1,152.7446301,7,No,0,0,0,0.032608696,6.310958118,144.0000144,0,2,2,,0,0,,0,0,,0.028629232,13.33862696,No,9.027955886,1,0,3.672839077,50.96931111,0,18,0
,,,5,,3,3,96.28831557,1,0,,2,No,0,,0,,,300.00003,,1,2,,,0,,,,,,,Yes,,4,,,,0,,0
1171.813368,0,,3,0,3,3,82.72638932,1,1,220.5250597,2,No,0,5.555555556,0,0.007246377,,160.000016,0,1,6,346.0344923,0,0,0,2,3,11.87650348,0.6792242,180.236546,No,,1,0,94.71472892,54.42497079,0,4,0
,,,2,0,1,0,176.413966,2,1,135.5608592,0,No,0,0,0,0.032608696,,140.000014,0,3,4,,0,0,,,,,,99.28032495,No,,1,,,,0,11,0
2324.011229,0,2627.389229,2,0,0,4,216.9657156,1,4,257.7565633,9,No,0,11.11111111,0,0.003623188,,340.000034,0,1,7,416.1937793,29,154.4811254,0,2,2,21.42086709,2.874804139,1681.162243,No,,1,0,761.6689158,54.79266519,360.4699799,4,1
1274.534191,,2468.8763,3,1,2,3,37.60522219,1,3,118.3770883,4,No,,0,,0.043478261,,80.000008,0,2,2,,0,,,0,7,,,191.0989427,No,,0,0,0,,,0,0
43.63739739,,,3,0,4,5,40.81168795,2,1,110.7398568,0,No,0,0,0,0.007246377,,800.00008,0,2,2,,0,0,,0,3,,,118.7600029,Yes,,3,0,,,0,5,0
7.107067979,,,3,1,6,4,132.1314917,5,5,,0,No,,0,,,,100.00001,,2,15,,0,,,0,0,,,0,No,,2,0,,,,19,0
,,,5,,1,1,73.91997327,2,4,,8,No,,,,,,80.000008,,2,2,,,,,,,,,,No,,1,,,,,2,0
,,,0,0,1,9,38.40733359,1,2,111.6945107,0,No,0,0,0,0.02173913,,64.0000064,0,3,1,,0,6.008156794,,0,,,,0,No,,1,,,,41.06620024,6,0
14.73532094,0,,1,0,1,8,137.744436,2,4,57.27923628,1,No,0,5.555555556,0,0.02173913,,200.00002,0,1,4,317.1453742,0,6.233933041,0,0,2,35.30701281,0.103426717,33.97387907,No,,2,0,17.30686292,57.81171758,13.68873341,5,0
659.5359085,0,2572.812065,4,0,2,1,119.0739839,1,2,245.3460621,3,No,1,22.22222222,0,0.014492754,,240.000024,0,0,6,325.7168708,30,37.10256325,0,1,4,17.70639693,2.235385335,169.7373298,No,,2,1,436.4000612,54.92238358,235.7504088,2,1
48.51758407,0,,0,0,2,0,234.091993,2,2,126.0143198,9,No,0,16.66666667,0,0.014492754,,300.00003,0,1,1,320.3200025,0,19.14080849,,1,2,21.94053668,0.234984248,0.759377278,No,,2,0,55.704726,55.27290936,66.92269668,3,0
14.21413596,,,0,0,1,9,53.52371504,1,0,40.09546539,10,No,0,0,0,0.032608696,,6.0000006,0,1,0,,0,0,,0,0,,,0,Yes,,0,0,,,0,1,0
,,,2,0,3,1,1.760242222,1,2,,4,No,,0,,,,320.000032,,2,4,,0,,,,,,,0,No,,0,,,,,5,0
35.5353399,0,,6,0,5,9,147.7063391,4,2,278.7589499,6,No,0,0,0,0.02173913,,200.00002,0,1,12,505.4008365,30,3.800566824,0,0,0,4.73451187,0.052212201,129.4573176,No,,1,0,8.736905077,51.07327658,0,0,0
,,,5,,6,5,28.20720181,2,3,,8,No,,,,,,260.000026,,2,6,,,,,,,,,,Yes,,2,,,,,,0
,,,3,0,4,3,116.6796339,4,1,,3,No,,0,,,,100.00001,,1,19,,30,,,,,,,0,No,,2,,,,,2,0
,,,9,,4,2,38.22192714,1,7,,7,No,,,,,,80.000008,,4,9,,,,,,,,,,No,,0,,,,,8,0
26.05924926,0,,2,0,3,1,40.20615639,2,1,121.2410501,2,No,0,0,0,0.043478261,0,84.0000084,0,0,6,491.7499345,0,0,0,0,0,,0,23.5076792,No,0,1,0,0,50.02503756,0,2,0
