47.380453194,0,,2,0,9,3,63.679930624,1,0,234.84486874,9,Yes,0,0,266.66666667,0.0217391304,,80.000008,0,1,5,317.14537417,30,72.674865271,0,0,0,16.215292506,0.9052331923,31.662730836,No,,1,0,75.738393689,55.127691537,0,13
923.91883728,0,,4,0,1,7,75.118507139,2,4,315.99045346,1,No,0,0,0,0,,280.000028,0,2,3,823.18113636,30,96.619690574,,1,2,19.313316881,2.2712307447,632.56127225,Yes,,2,0,506.74049444,54.286570042,0,
47.380453194,0,,5,0,5,7,63.116644785,2,1,256.80190931,6,No,0,5.5555555556,0,0.0217391304,0.4462293619,160.000016,0,1,5,359.05046865,30,21.825037206,0,0,0,19.698906683,0.3671482161,180.0054312,Yes,0.6383403152,1,0,51.197150767,54.371557336,200.76809004,6
,0,,2,0,2,5,139.65299359,4,6,76.372315036,0,No,0,0,0,0.0217391304,,104.0000104,0,1,8,323.49463091,0,0,0,0,1,22.652405659,5.5316111067,0,No,,0,0,555.37778767,55.022533801,0,0
380.46503915,0,,0,0,3,9,95.608547423,2,2,267.30310263,0,No,0,5.5555555556,200,0.0217391304,25.46184739,260.000026,0,2,9,435.24154954,30,48.454091222,0,1,3,15.374420118,1.3071008593,77.159334686,No,,0,0,273.40391491,53.834752128,223.58264573,2
,,,5,0,3,9,83.051658064,2,4,19.093078759,2,No,,0,,,,62.40000624,,1,14,,0,,,0,,,,0,No,,0,,,,,14
2.3690226597,,2272.4429199,5,2,4,11,78.390232872,2,0,108.83054893,9,No,0,5.5555555556,0,0.0326086957,,80.000008,0,3,6,,0,0,1,1,1,,,368.8262421,Yes,,1,0,,,0,3
123.56822193,0,,5,0,3,5,17.379282026,1,1,188.06682578,15,No,0,5.5555555556,0,0.027173913,,128.0000128,0,0,20,317.14537417,0,0.740044365,0,0,1,22.879597888,0.4788889776,98.653013283,No,0,1,0,56.094269536,55.072608913,54.754933648,4
120.82015564,0,,2,0,1,4,29.161447659,2,1,272.07637232,2,Yes,0,0,0,0.0144927536,0,88.0000088,0,4,5,,30,23.606160932,,0,,,0.5057017719,256.53745422,No,12.73018022,2,,45.131401383,51.875034774,120.15665995,3
,,,5,,5,0,54.674350828,1,5,,9,Yes,,,,,,4.80000048,,1,5,,,,,,,,,,No,,4,,,,,2
1364.557052,0,,2,0,1,11,93.138232545,2,1,235.79952267,4,No,0,0,0,0,,49.728004973,0,1,8,819.37158231,30,46.083440629,,1,5,10.46670837,10.019550648,433.70347473,No,,1,0,626.83120244,53.448172258,127.76151184,
1480.7813037,0,,4,0,2,9,47.310878176,1,0,281.62291169,2,No,0,0,1733.3333333,0.0019762846,,128.0000128,0,2,5,1110.8024667,1,57.761089847,0,2,1,,0.1040443314,420.39786417,Yes,,2,0,14.134865538,51.121682524,0,0
,,,8,,3,2,26.43866695,0,1,,9,No,,,,,,80.000008,,0,4,,,,,,,,,,No,,1,,,,,10
2235.4571621,0,,5,0,1,3,14.292565641,0,1,188.06682578,9,No,2,22.222222222,0,0.0108695652,,224.0000224,0,1,5,317.14537417,0,208.45419157,0,4,3,19.059326135,4.4384905806,168.2515916,Yes,,1,2,1542.3141669,55.109330663,220.54070497,
113.38142449,,,8,0,6,3,109.94359573,1,2,78.281622912,3,No,0,0,0,,,400.00004,,2,0,,0,0,,1,2,,,0,No,,1,0,0,,0,1
83.200075809,,,1,1,3,8,1.3098078103,0,5,85.918854415,9,No,0,0,0,0.0362318841,,90.000009,0,0,7,,0,0,,0,,,,0,Yes,,3,,,,0,17
684.78969001,0,,2,0,3,2,13.361333277,3,4,127.92362768,6,No,0,11.111111111,0,0.0113043478,,235.06002351,2,1,13,336.19314439,0,37.616831368,0,3,1,20.173486006,1.5413959675,239.43495727,Yes,0,1,0,295.6078966,54.636955433,89.737252367,5
1440.8395816,0,2445.2648757,1,0,3,7,223.79043453,2,1,261.575179,9,No,1,22.222222222,0,0.009057971,8.3668005355,392.0000392,0,3,6,317.14537417,30,187.1057931,0,2,4,18.838565584,3.8955918565,1055.8315635,No,4.7875523639,2,1,1173.3607869,55.046082637,0,2
125.46344006,,,4,0,1,12,34.77909355,1,0,,2,No,,0,,,,208.0000208,,2,2,,30,,,0,6,,,0,No,,2,0,,,,7
714.54461462,1,2514.1712636,5,0,1,3,20.733977655,0,1,157.51789976,3,No,0,11.111111111,0,0.0054347826,,280.000028,0,2,10,317.14537417,1,42.195071932,,1,3,23.244187322,1.072761194,135.36725384,No,,1,0,239.34667984,55.643465198,118.63568957,0
,,,1,0,3,1,81.309633541,0,1,,3,No,,0,,,,34.080003408,,2,10,,0,,,,,,,0,No,,2,,,,,
119.96730749,0,2435.655186,1,0,2,1,39.28895523,1,1,172.79236277,4,No,1,22.222222222,26.666666667,0.0190217391,,230.000023,0,2,0,317.14537417,0,63.167176649,0,1,1,22.58424799,0.634971311,848.68664874,No,19.510915455,1,0,119.53421723,55.049240527,199.24711966,3
,,,2,2,9,3,94.748342894,1,0,30.548926014,3,No,0,0,79.733333333,0.2173913043,,120.000012,0,3,12,,0,5.9203549203,0,0,0,,,11.720823198,No,,1,0,,,0,8
47.380453194,,,2,0,2,2,106.60678756,0,2,105.01193317,6,No,0,0,0,0.0282608696,,500.00005,0,1,4,,0,8.6045836341,,0,1,,,0,Yes,,2,0,0,,0,34
714.11819054,0,,1,0,8,4,83.285412969,3,0,154.65393795,2,No,1,16.666666667,66.666666667,0.0081521739,11.311914324,315.0000315,0,2,5,326.03433361,0,68.096624708,,3,3,17.173313646,0.3125144032,591.15870242,No,16.18192699,0,0,77.35221692,54.698714739,0,14
,,,1,0,0,2,239.84369399,1,2,,4,No,,0,,,,100.00001,,1,10,,0,,,,,,,0,No,,2,,,,,2
,,,2,,4,4,39.388496456,3,3,,6,No,,,,,,7.20000072,,1,4,,,,,,,,,,Yes,,3,,,,,
,,,1,,5,2,99.306820575,1,2,,1,Yes,,,,,,128.0000128,,2,9,,,,,,,,,,Yes,,2,,,,,
377.81173377,0,,9,0,8,7,117.17229432,0,1,169.92840095,1,No,0,5.5555555556,133.33333333,0.0059288538,,220.000022,0,4,6,1303.1849459,0,34.89497328,0,1,0,8.5846628433,0.628388293,244.15630296,Yes,,1,0,145.6336343,53.855783676,1072.2841173,2
,,,3,0,1,6,93.169634991,1,7,92.601431981,3,No,0,0,0,,,192.0000192,,0,8,,0,0,,0,3,,,0,No,,1,0,,,0,3
23.690226597,,,3,0,12,0,160.78313457,1,6,172.79236277,7,No,0,0,0,0,,225.0000225,0,3,1,337.78045858,0,0,,0,3,,0.1310167958,2.1460662193,No,,2,0,24.207348461,0,0,
,,,3,0,5,5,100.10052166,6,6,103.1026253,4,No,0,0,0,0.0289855072,,140.000014,0,3,5,,0,0.815303114,0,0,0,,,17.432660982,Yes,,0,0,,,0,10
379.04362555,0,,8,0,4,8,101.11855149,3,6,293.07875895,9,No,0,0,0,0.0027173913,0,220.000022,0,3,4,1097.4690275,30,253.27077659,,0,4,11.52907413,0.7803434494,805.03896348,Yes,0,2,0,141.45995353,52.570856284,2276.8926575,2
1702.0480201,0,,2,0,4,2,126.51756201,3,0,195.70405728,1,No,0,22.222222222,453.33333333,0.0155279503,31.124497992,382.50003825,0,0,3,317.14537417,0,7.6011336476,0,2,4,13.930028483,3.154811016,116.25075628,No,27.235853448,1,0,987.10332642,55.274912369,0,26
,,,6,0,4,0,11.145768846,0,2,59.188544153,10,No,0,0,0,0.0652173913,,180.000018,0,2,2,,0,0,,,,,,0,Yes,,2,,,,0,0
758.0872511,0,,1,0,8,1,27.970009235,0,3,261.575179,0,No,0,0,0,0.0024154589,,300.00003,0,0,4,634.60821118,30,43.838221285,,0,1,15.055097523,1.6075645678,367.17542193,Yes,,2,0,381.08487875,53.348022033,1650.2528613,4
,,,0,0,3,6,7.2849790184,1,1,307.39856802,2,Yes,0,0,0,0.0217391304,,160.000016,0,0,0,,30,0,,,,,,105.98265483,No,,4,,,,0,
27.859706478,0,,9,0,3,4,0.8378511311,0,3,-7.637231504,3,No,0,5.5555555556,0,0.152173913,39.357429719,120.000012,0,0,13,317.14537417,0,2.6465993394,0,0,0,26.696427334,0.2933194988,0,No,,0,0,32.72165723,55.913870806,222.06167535,15
,,,2,0,2,6,52.275895558,2,0,,5,No,,0,,0.0652173913,,4.0000004,0,0,5,,0,,,,,,,9.343642155,No,,1,,,,,2
,,,6,0,4,1,117.08646094,3,1,147.97136038,1,No,0,0,0,0.0173913043,,140.000014,0,2,4,,0,0,,0,2,,,0,Yes,,1,0,,,0,2
,,,2,2,1,1,204.34399531,2,2,63.007159905,5,No,0,0,0,,,128.0000128,,0,6,,0,0,,0,1,,,0,No,,2,0,,,0,11
721.60430215,0,,4,0,3,7,2.0125526407,1,4,314.08114558,3,No,0,0,0,0.0117056856,0.3790261447,172.0000172,0,1,1,565.71877555,30,66.779596601,0,1,0,1.146389268,0.1144514538,515.88130273,Yes,,5,1,16.917319384,50.282423635,0,1
,,,3,0,1,6,137.80801031,1,1,40.095465394,7,No,,0,,,,22.0000022,,1,4,,0,,,0,2,,,0,No,,2,0,,,,1
478.54257726,0,,0,0,3,1,130.50294763,2,1,191.88544153,4,No,0,5.5555555556,0,0.0144927536,,260.000026,0,0,4,328.25657346,0,9.2944554998,0,1,1,14.051917615,0.2966451167,201.99435585,No,,4,0,62.048720767,54.448339175,57.796874406,1
232.16422065,0,,2,0,1,4,302.01436069,1,1,168.97374702,9,No,0,0,0,0.0326086957,,168.0000168,0,1,1,,0,0,,1,1,,0,24.234040077,No,,2,0,0,50.025037556,0,10
,0,,5,1,2,1,22.559120967,0,3,143.19809069,9,No,0,0,0,0.0434782609,,240.000024,0,2,3,2246.0495718,0,10.686742356,,0,2,0.786415803,0.0638518637,0,No,,1,0,12.46539323,50.203082401,173.39062322,14
,,,1,1,0,1,66.141785344,1,1,36.276849642,3,No,0,0,0,,,96.0000096,,4,20,,0,0,,0,1,,,0,No,,1,0,,,73.006578197,0
14.214135958,0,,0,0,1,12,10.873716305,0,1,158.4725537,3,No,0,5.5555555556,0,0.0652173913,,300.00003,0,1,2,326.03433361,0,0,0,0,0,20.577383301,0.0638518637,0.9244592945,No,,1,0,15.136548922,54.565181105,0,3
216.90771472,0,,3,0,0,5,121.96528961,1,1,186.1575179,10,No,0,16.666666667,0,0.0054347826,,320.000032,0,0,5,317.14537417,1,25.111335912,0,0,3,15.878803573,2.1536701519,5.5467557669,No,,4,0,540.57513321,55.186868353,144.49218601,
189.52181278,0,,4,1,4,5,117.48102705,4,4,188.06682578,0,No,0,0,0,0,,340.000034,0,1,5,438.09871507,0,60.683637933,,0,4,10.909733073,0.5250975631,76.432973812,No,,2,0,139.1226923,53.437346655,0,2
248.74737927,0,,1,0,3,0,199.1444259,1,2,132.69689737,10,No,0,5.5555555556,0,0.0434782609,30.343596609,80.000008,0,1,1,326.03433361,0,29.589231476,0,0,3,14.343171384,0.1809136137,64.348970177,No,,2,0,186.48005676,54.565181105,0,9
,,,8,,1,8,135.36057104,3,0,,3,No,,,,,,96.0000096,,3,12,,,,,,,,,,No,,2,,,,,6
29.991826872,,,4,1,1,3,21.470519361,1,1,131.74224344,6,No,0,0,0,0.0289855072,,319.20003192,0,2,2,,0,0,,0,6,,,93.502454357,Yes,,0,0,0,,0,24
2207.1710316,0,,3,0,4,8,46.535250641,2,2,323.62768496,0,No,0,0,895.2,0.001552795,,200.00002,0,2,3,634.60821118,30,629.84047027,,4,1,4.6810900677,1.4360018091,1008.2879427,No,0,0,1,240.29271414,52.32070626,0,7
,,,2,2,3,1,10.134851006,1,1,76.372315036,2,No,0,0,0,,,180.000018,,4,2,,0,0,,0,2,,,0,No,,2,0,,,0,6
,,,5,0,4,6,0.814838925,0,3,76.372315036,3,No,0,0,0,0.0652173913,,84.0000084,0,4,10,,0,0,,,,,,7.3626579525,Yes,,3,,,,0,2
775.00207289,1,,2,0,2,6,16.688735581,0,0,99.284009547,2,No,1,22.222222222,0,0.0163043478,,340.000034,0,1,5,317.14537417,0,98.576418047,1,1,2,21.464947609,0.66582371,63.160379656,No,3.9497307002,1,0,402.06458075,55.104395724,838.05467889,3
310.19982706,,,6,1,3,5,114.72877868,0,5,89.737470167,2,No,0,0,66.666666667,0.0217391304,,240.000024,0,2,0,,0,41.191621945,,1,2,,,62.632117202,No,,0,0,0,,109.5098673,0
,,,0,0,4,1,2.7568272722,3,5,61.097852029,4,No,0,0,0,,,140.000014,,3,1,,0,0,,,,,,0,No,,1,,,,0,7
593.86660033,0,,3,0,0,2,107.98775756,0,1,341.76610979,13,No,0,0,0,0,,348.0000348,0,0,14,1313.9786824,30,68.096624708,,0,3,0.4046066405,0.0580097473,838.81474414,No,,1,0,15.693039692,50.530340966,0,0
868.72060931,0,,0,0,4,0,77.881847392,1,3,188.06682578,8,No,0,16.666666667,0,0.0108695652,25.95567455,600.00006,0,1,8,326.03433361,0,46.422105,0,1,4,18.047976486,0.1023874611,1019.4144706,No,37.130128333,3,0,484.14696921,54.752128192,252.48108293,45
,,,4,2,1,4,2.2765842603,2,2,52.505966587,6,No,,0,,,,320.000032,,0,3,,0,,,0,1,,,0,No,,1,0,,,,5
411.26233372,0,,0,0,2,8,81.062040753,2,2,211.93317422,2,No,0,0,0,0.0108695652,,4.80000048,0,3,9,887.94355511,0,39.586101967,0,1,1,6.3334296816,2.8932875728,138.07459891,No,,2,0,90.37410092,52.309165503,375.67968364,1
280.49228291,0,,6,0,3,7,167.62873336,1,2,204.29594272,8,No,0,0,0,0.0163043478,,240.000024,0,4,14,1033.6589973,0,20.219517228,0,0,1,12.233091845,0.7533949808,144.21564994,Yes,,2,0,147.0805103,52.726027817,695.08346325,1
71.070679791,,,4,0,2,5,123.39565499,0,2,134.60620525,8,No,0,0,0,0.0434782609,,100.00001,0,1,5,,0,0,,0,1,,,454.10761201,No,,2,0,,,0,3
653.85025408,0,2421.3881395,0,0,1,1,103.56271405,4,3,182.33890215,8,No,1,11.111111111,0,0.0144927536,,260.000026,0,3,2,335.87568155,0,72.110424654,,2,2,11.296381458,1.9690318461,246.79761523,No,36.880892895,1,1,411.85881829,54.796194291,103.42598578,2
4808.5474338,0,,1,0,3,0,181.40722069,1,3,207.15990453,7,No,1,27.777777778,0,0.0135869565,,480.000048,0,0,1,335.55821872,0,51.050518062,0,6,6,20.354176901,1.1553196584,184.23153083,Yes,41.571913026,1,1,418.87060198,54.842263395,196.2051789,13
,,,2,,1,6,37.167510983,1,3,,4,No,,0,,,,144.0000144,,1,9,,30,,,,,,,0,No,,4,,,,,
14.214135958,,,5,0,2,0,133.8044041,1,2,51.551312649,9,No,0,0,0,0.1086956522,,8.0000008,1,3,2,,0,0,,0,0,,,36.615191342,No,,0,0,,,0,0
837.21260794,0,,4,0,1,10,123.57628981,4,2,123.150358,13,No,1,16.666666667,186.66666667,0.0173913043,,128.0000128,1,1,7,375.24107334,0,114.18006534,0,1,5,22.737936851,1.13783641,2283.876687,Yes,53.578343366,2,1,658.32857997,55.629031783,267.69078672,0
,,,1,1,6,10,21.495536436,2,2,,11,No,,0,,,,80.000008,,2,3,,0,,,0,2,,,0,No,,3,0,,,,20
1014.0364593,4,,1,0,5,4,35.897338862,1,2,135.56085919,4,No,2,44.444444444,1333.3333333,0.0139751553,1.2244098345,25.248002525,3,0,6,317.14537417,0,102.1386655,2,4,1,24.362923993,16.666825853,481.77535804,Yes,43.690914899,2,0,1065.9580684,56.221832749,821.32400472,7
23.690226597,0,2428.9904449,4,0,2,10,139.84019366,1,2,166.1097852,5,No,0,5.5555555556,0,0.0579710145,,101.92001019,0,2,5,320.0025397,0,13.37097107,0,0,1,22.288898093,0.276135015,30.309058298,No,,2,0,27.323696768,54.94241362,92.779193125,2
,,,1,,1,1,86.235061786,1,2,,6,Yes,,,,,,160.000016,,1,3,,,,,,,,,,No,,1,,,,,1
80.54677043,0,2731.7037691,3,0,1,4,70.803082166,3,3,320.76372315,11,No,0,0,453.33333333,0.0124223602,,204.34402043,0,1,0,532.06771482,30,827.85878197,0,0,2,5.2712641475,2.031759487,671.09141499,Yes,,3,0,346.13725845,53.038381101,3145.366744,
26.059249257,,,3,0,2,1,74.711186554,0,2,101.19331742,3,No,0,0,0,0.0217391304,,120.000012,0,1,10,,0,2.0947018468,,0,2,,,0,Yes,,6,0,,,0,1
,,,1,,3,2,136.5575664,1,1,,3,No,,,,,,180.000018,,1,7,,,,,,,,,,No,,0,,,,,24
,,,3,0,3,3,11.912592098,4,2,67.780429594,7,No,0,0,0,0.0869565217,,140.000014,0,1,7,,0,0,,,,,,33.445616618,No,,1,,,,0,2
1086.670694,0,,1,0,12,8,5.3302417396,2,2,133.65155131,4,No,1,22.222222222,0,0.0173913043,,400.00004,0,4,12,317.14537417,0,56.39388924,,3,2,14.430022556,0.2347281579,722.29985663,No,,2,0,346.35985476,55.983975964,0,8
,,,4,,3,3,114.88025247,3,4,,3,No,,,,,,60.000006,,1,0,,,,,,,,,,Yes,,0,,,,,
,,,5,0,2,12,21.080739885,3,0,,2,No,,0,,,,105.0000105,,0,3,,1,,,,,,,0,No,,3,,,,,4
,,,1,0,0,9,176.73849016,1,2,244.39140811,11,No,0,0,0,0.0217391304,,600.00006,0,3,12,,30,0,,,7,,,79.338417309,No,,1,,,,0,5
1868.5429326,0,,0,0,10,0,125.32329769,1,0,191.88544153,3,No,0,33.333333333,0,0.0140664962,23.803757745,140.000014,0,2,2,317.14537417,0,322.13253191,0,2,1,18.331180887,19.944395669,476.88893034,No,27.436357777,0,1,2503.0398308,55.032548823,147.53412677,16
879.61811355,,,7,1,8,6,78.793454164,1,1,114.55847255,1,No,0,0,0,0.0543478261,,320.000032,0,1,17,,0,0,,2,2,,,25.191515775,No,,3,0,0,,0,1
,,,2,,4,10,115.16541686,2,3,,2,No,,,,,,32.0000032,,1,4,,,,,,,,,,Yes,,1,,,,,
94.760906388,0,,0,0,6,5,110.34842168,2,1,328.40095465,4,No,0,0,0,0,,240.000024,0,0,1,952.07104818,30,0,,0,9,,0,89.144289111,No,,0,0,0,50.025037556,0,3
,,,3,2,2,7,130.96107254,3,2,,5,No,,0,,,,200.00002,,1,2,,0,,,,,,,0,No,,3,,,,,0
,,,4,2,5,2,47.2517327,1,0,114.55847255,6,No,0,0,0,0.0081521739,,720.000072,0,0,7,,0,0,,0,0,,,0,Yes,,1,0,,,0,6
253.48542459,0,2536.757113,1,0,7,1,76.14093008,1,2,204.29594272,1,No,0,5.5555555556,0,0.018115942,8.8130298974,504.0000504,0,2,1,387.30466115,0,0,0,0,2,5.9613499066,0.2152359467,714.14480499,No,,3,0,81.637195843,54.989627298,0,11
,0,,2,0,2,0,52.413892365,2,2,106.92124105,10,No,,0,,0.0434782609,23.560910308,80.000008,0,4,22,,0,,,,,,0.1170617501,14.626266695,No,33.704368642,1,,9.7942375381,53.550325488,,6
,,,1,0,4,5,109.57613501,3,4,117.42243437,1,No,0,0,0,0.0434782609,,80.000008,0,2,13,,0,0,,,,,,9.2115765415,No,,1,,,,0,0
75.80872511,0,,3,0,6,1,10.150393128,3,3,310.26252983,2,No,0,0,186.66666667,0.0072463768,0,180.000018,0,1,3,495.55948857,30,25.249310285,,0,2,4.4575537246,0.0500656658,48.269981734,Yes,0,3,0,7.6795726151,51.012232635,0,0
170.5696315,0,,3,0,1,8,119.635583,0,4,232.93556086,5,No,0,5.5555555556,80,0.0163043478,0,120.000012,0,2,1,355.24091461,30,18.777057872,0,0,0,19.503383674,1.4147178546,48.33601454,No,0,1,0,157.82078215,54.458354198,354.38609833,12
369.66229582,0,,1,1,0,7,2.4403379924,2,7,99.284009547,0,No,0,11.111111111,0,0.0652173913,33.355644801,160.000016,0,2,9,317.14537417,0,4.3148349419,0,5,1,22.726243133,0.3196583925,0.0330164034,No,,4,0,44.574910614,55.052578868,0,20
1084.9649977,4,2461.7863239,9,0,5,9,42.52763585,1,0,207.15990453,4,No,3,72.222222222,200,0.0137681159,13.907481779,550.000055,0,1,17,317.14537417,30,96.030163707,0,5,2,20.219383425,1.7307642879,637.05150311,Yes,31.719535896,1,1,712.92032443,55.211388511,79.090459713,15
,,,1,0,3,4,53.754967649,1,3,253.93794749,1,No,0,0,0,0,,216.0000216,0,3,11,,30,0,,,,,,33.709747845,Yes,,3,,,,0,
1996.6122976,0,,5,0,10,4,148.1460217,4,3,194.74940334,1,No,0,0,290.66666667,0.0031055901,,180.000018,0,0,3,475.55932984,0,40.388861956,,2,2,5.550240159,0.1850252868,353.73774576,No,,1,0,143.35202215,50.035052579,0,
,,,3,0,3,5,2.6506467044,1,3,,5,No,,0,,0.0434782609,,60.000006,0,1,5,,0,,,,,,,0,No,,1,,,,,1
165.83158618,0,,0,0,1,3,19.261921169,2,4,245.34606205,0,No,0,0,0,0.0118577075,14.687320711,380.000038,0,1,6,940.64238605,30,0,0,0,0,9.9491144582,0.2918942339,88.516977447,Yes,,1,0,85.476982151,52.222619644,0,8
,,,0,0,3,1,96.805495978,2,2,75.417661098,7,No,0,0,0,,,138.0000138,,1,9,,0,0,,0,,,,0,No,,1,,,,0,0
312.71099108,0,,5,0,6,0,57.941008853,1,2,348.44868735,8,No,0,0,0,0,,225.0000225,0,2,2,634.60821118,30,34.92005953,,1,5,6.3882819701,0.6797813977,193.41009097,No,,1,0,125.59996661,51.54231347,135.36636374,
1459.697002,0,,2,0,3,8,9.732019764,1,2,251.07398568,3,No,0,0,0,0.0072463768,,320.000032,0,2,10,793.33962968,1,0,0,0,9,2.8428864441,0.847145733,874.50547618,No,,2,0,212.63512291,50.696890275,0,
47.380453194,0,,4,0,3,4,71.83149162,0,3,316.9451074,4,No,0,0,0,0.0217391304,0.8165997323,160.000016,0,1,16,626.35417741,30,0,0,0,0,0.5273778258,0.0730305691,32.157976887,No,,0,0,10.183781077,50.155232849,0,3
279.54467384,0,,0,0,4,4,35.580070363,1,1,278.75894988,1,Yes,0,0,0,0.0217391304,,260.000026,0,0,4,799.68888642,30,21.411114087,0,0,0,5.4312347057,0.1293000239,178.75080787,No,,0,0,27.045451384,51.22684026,0,1
,,,4,0,5,2,20.862888345,1,2,,2,No,,0,,,,136.0000136,,3,3,,0,,,,,,,0,No,,1,,,,,10
170.5696315,0,,1,0,2,4,116.55541487,4,1,196.65871122,2,No,0,5.5555555556,0,0.0038363171,,224.0000224,0,2,0,345.39956666,0,36.023854515,0,0,1,14.526252645,0.6001228665,137.05109041,Yes,,2,0,110.46341769,54.661158404,68.44366706,7
832.66408443,0,2480.1261567,2,0,1,1,83.248171419,1,4,318.85441527,4,No,0,0,0,0.0054347826,0,180.000018,0,0,6,1110.8024667,30,30.994061458,0,1,1,,0,635.63179777,No,,2,0,0,50.025037556,0,
,,,6,1,2,9,122.09439852,1,1,,2,No,,0,,,,120.000012,,2,2,,0,,,,,,,0,No,,0,,,,,
10786.776116,0,3054.1974333,2,0,4,1,86.418834265,4,6,377.08830549,1,No,0,0,9333.3333333,0.0054347826,0,864.0000864,0,4,6,5551.1551679,30,1649.7721228,,6,2,1.1994007881,0.2605459758,3188.3940739,No,0,6,1,164.22042599,50.567517944,0,0
35.535339896,0,,5,0,0,1,7.8047740935,1,10,157.51789976,8,No,0,5.5555555556,0,0.0217391304,,124.0000124,0,3,16,,0,3.0856087084,,1,0,,0.2301976488,33.049419778,Yes,,2,0,26.322013384,54.762143215,65.401726301,85
489.39270104,0,,1,0,2,6,56.026720196,2,1,192.84009547,0,No,1,11.111111111,0,0.0190217391,,240.000024,0,2,9,319.05015119,0,81.718458274,0,2,2,14.301676075,2.0053475936,955.36264805,No,56.349491323,0,0,391.49125614,55.918878317,0,1
,,,7,,2,0,108.6661853,1,3,,3,No,,,,,,40.000004,,1,4,,,,,,,,,,Yes,,1,,,,,
,,,1,3,5,7,234.44634572,1,3,93.556085919,7,No,,0,,,,439.06004391,,3,8,,0,,,,,,,0,No,,3,,,,,27
2668.893548,0,2693.950184,2,0,3,2,91.538268546,2,1,250.11933174,7,No,0,5.5555555556,0,0.0036231884,,280.000028,0,1,3,1745.7281407,1,648.69278689,0,3,4,,0,1594.2960862,No,,1,0,0,50.025037556,0,
246.37835661,0,,2,0,4,4,51.379096021,4,2,195.70405728,10,No,0,5.5555555556,0,0.0124223602,32.525937082,272.0000272,0,1,6,345.7170295,0,1.705864977,0,0,0,22.058865961,0.7955901283,339.14449546,Yes,,2,0,173.06862922,54.891712569,380.24259478,8
213.21203937,,,4,0,1,1,84.150713916,3,1,135.56085919,3,No,0,0,0,0.0289855072,,48.0000048,0,2,6,,0,0,,0,2,,,0,Yes,,1,0,0,,0,11
,,,4,,2,2,35.770278104,1,4,,2,No,,,,,,3.4520003452,,4,5,,,,,,,,,,Yes,,3,,,,,
