@relation 'Crime1Train_trainData-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CorrelationAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1'

@attribute mvar_12 numeric
@attribute mvar_25 numeric
@attribute mvar_30 numeric
@attribute mvar_32 numeric
@attribute mvar_1 numeric
@attribute mvar_17 numeric
@attribute mvar_18 numeric
@attribute mvar_40 numeric
@attribute mvar_29 numeric
@attribute mvar_24 numeric
@attribute mvar_34 numeric
@attribute mvar_19 numeric
@attribute mvar_36 numeric
@attribute mvar_37 numeric
@attribute mvar_5 numeric
@attribute mvar_2 numeric
@attribute mvar_14 {0,1}
@attribute mvar_39 numeric
@attribute mvar_26 numeric
@attribute mvar_27 numeric
@attribute mvar_38 numeric
@attribute mvar_28 numeric
@attribute mvar_3 numeric
@attribute mvar_31 numeric
@attribute mvar_20 numeric
@attribute mvar_21 numeric
@attribute mvar_16 numeric
@attribute mvar_15 numeric
@attribute mvar_7 numeric
@attribute mvar_10 numeric
@attribute mvar_35 numeric
@attribute mvar_6 numeric
@attribute mvar_9 numeric
@attribute mvar_11 numeric
@attribute mvar_23 numeric
@attribute mvar_4 numeric
@attribute mvar_8 numeric
@attribute mvar_22 numeric
@attribute mvar_13 numeric
@attribute mvar_33 {0,1}
@attribute output {0,1,2}

@data
278.75895,30,4.734512,129.457318,35.53534,0,0.021739,0,0,505.400837,?,?,0,8.736905,0,0,0,0,3.800567,0,51.073277,0,?,0.052212,200.00002,0,0,0,9,0,1,5,4,2,12,6,147.706339,1,6,0,0
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,260.000026,?,?,?,5,?,2,6,2,3,6,5,28.207202,2,8,1,0
?,30,?,0,?,?,?,2,?,?,?,?,?,?,0,?,0,?,?,?,?,?,?,?,100.00001,?,0,?,3,?,2,4,4,1,19,3,116.679634,1,3,0,0
?,?,?,?,?,?,?,8,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,80.000008,?,?,?,2,?,0,4,1,7,9,9,38.221927,4,7,0,0
121.24105,0,?,23.507679,26.059249,0,0.043478,2,0,491.749935,0,0,0,0,0,0,0,0,0,0,50.025038,0,?,0,84.000008,0,0,0,1,0,1,3,2,1,6,2,40.206156,0,2,0,0
226.252983,0,15.457985,398.474972,260.592493,0,0.028986,3,2,468.89261,7.289048,?,0,90.763644,0,0,0,0,11.815624,?,53.436822,0,?,0.561112,192.000019,0,0,0,1,0,1,2,4,1,1,1,87.617276,4,2,0,0
73.508353,0,22.970475,0,42.926691,0,0.086957,25,1,317.145374,?,?,0,28.158433,0,0,0,104.946956,20.03137,?,55.092639,0,?,0.284892,101.76001,0,5.555556,0,4,0,0,6,2,5,8,5,103.845152,3,4,0,0
286.396181,30,?,56.325984,35.53534,0,0.010145,2,0,555.242502,?,0,0,0,0,0,0,0,0,0,50.025038,0,?,0,148.000015,0,0,0,6,0,3,2,1,3,5,6,113.343702,2,7,1,1
219.570406,0,21.094516,572.933648,2376.129728,0,0.002415,?,4,787.625299,?,?,0,1135.686362,0,0,0,5581.961291,1304.83619,?,54.679162,1,?,8.664154,148.000015,0,11.111111,0,5,0,2,2,1,0,1,4,108.087038,0,3,1,0
216.706444,30,21.883211,15.814857,45.058811,66.933333,0.021739,1,0,320.00254,15.730529,10.996366,0,26.266364,0,0,0,250.960113,14.274076,0,54.852997,0,?,0.235454,120.000012,0,5.555556,0,5,0,2,1,1,3,9,3,131.518678,2,1,1,0
