@RELATION Crime2FinalData

@ATTRIBUTE mvar_1 NUMERIC
@ATTRIBUTE mvar_2 NUMERIC
@ATTRIBUTE mvar_3 NUMERIC
@ATTRIBUTE mvar_4 NUMERIC
@ATTRIBUTE mvar_5 NUMERIC
@ATTRIBUTE mvar_6 NUMERIC
@ATTRIBUTE mvar_7 NUMERIC
@ATTRIBUTE mvar_8 NUMERIC
@ATTRIBUTE mvar_9 NUMERIC
@ATTRIBUTE mvar_10 NUMERIC
@ATTRIBUTE mvar_11 NUMERIC
@ATTRIBUTE mvar_12 NUMERIC
@ATTRIBUTE mvar_13 NUMERIC
@ATTRIBUTE mvar_14 {0,1}
@ATTRIBUTE mvar_15 NUMERIC
@ATTRIBUTE mvar_16 NUMERIC
@ATTRIBUTE mvar_17 NUMERIC
@ATTRIBUTE mvar_18 NUMERIC
@ATTRIBUTE mvar_19 NUMERIC
@ATTRIBUTE mvar_20 NUMERIC
@ATTRIBUTE mvar_21 NUMERIC
@ATTRIBUTE mvar_22 NUMERIC
@ATTRIBUTE mvar_23 NUMERIC
@ATTRIBUTE mvar_24 NUMERIC
@ATTRIBUTE mvar_25 NUMERIC
@ATTRIBUTE mvar_26 NUMERIC
@ATTRIBUTE mvar_27 NUMERIC
@ATTRIBUTE mvar_28 NUMERIC
@ATTRIBUTE mvar_29 NUMERIC
@ATTRIBUTE mvar_30 NUMERIC
@ATTRIBUTE mvar_31 NUMERIC
@ATTRIBUTE mvar_32 NUMERIC
@ATTRIBUTE mvar_33 {0,1}
@ATTRIBUTE mvar_34 NUMERIC
@ATTRIBUTE mvar_35 NUMERIC
@ATTRIBUTE mvar_36 NUMERIC
@ATTRIBUTE mvar_37 NUMERIC
@ATTRIBUTE mvar_38 NUMERIC
@ATTRIBUTE mvar_39 NUMERIC
@ATTRIBUTE mvar_40 NUMERIC
@ATTRIBUTE output {0,1,2}

@DATA
?,?,?,7,0,2,1,83.80876574,2,?,3,?,1,No,?,0,?,?,?,144.0000144,?,0,12,?,0,?,?,?,?,?,?,0,No,?,3,?,?,?,?,2,?
23.690226597,?,?,1,0,11,0,37.551069245,1,0,0,124.10501193,0,No,0,0,0,?,?,128.0000128,?,3,4,?,0,3.7754805741,0,0,0,9.1117488145,?,285.657922,No,?,1,0,11.185464461,?,6.0838815164,3,?
1531.3836277,0,?,0,0,2,1,10.61745217,1,0,3,226.25298329,5,No,0,11.111111111,0,0.0027173913,?,360.000036,0,0,5,354.2885261,1,125.76991268,?,1,4,6.6787849664,0.8326682098,482.10552208,Yes,?,3,0,232.22359799,54.251377066,562.75904027,0,?
?,?,?,3,0,3,1,52.097138795,1,?,1,?,2,Yes,?,0,?,?,?,24.0000024,?,2,14,?,0,?,?,?,?,?,?,0,No,?,2,?,?,?,?,2,?
144.6525236,2,?,5,0,5,2,36.327979428,3,0,1,84.009546539,10,No,0,16.666666667,0,0.0434782609,34.210917745,168.0000168,0,3,6,317.14537417,0,43.374125666,0,1,0,23.299903511,0.9892434168,92.577995062,No,30.321164971,1,1,143.4633203,55.483224837,106.46792654,12,?
?,?,?,2,2,4,0,118.40895519,1,0,1,36.276849642,10,No,0,0,0,0.027173913,?,180.000018,1,1,1,?,0,0,?,0,0,?,?,24.498171304,Yes,?,0,0,?,?,0,6,?
?,?,?,7,?,7,4,48.060994326,2,?,3,?,3,No,2,?,0,?,?,68.0000068,?,1,1,?,?,97.058699943,?,?,?,?,?,?,Yes,?,2,?,?,?,348.30221681,?,?
?,?,?,0,?,2,1,20.410098307,4,?,4,?,6,No,?,?,?,?,?,67.20000672,?,1,9,?,?,?,?,?,?,?,?,?,No,?,1,?,?,?,?,25,?
1561.1859327,0,?,2,0,5,4,79.615313277,1,0,2,273.98568019,10,No,0,5.5555555556,0,0.0173913043,4.9002594741,160.000016,0,3,6,362.8600227,30,85.719715095,0,0,2,22.252732799,3.8259238567,771.36223204,No,7.00992235,3,0,533.50770044,54.93444248,255.52302369,0,?
87.653838409,0,?,2,0,2,1,6.6734107573,1,0,1,254.89260143,7,No,1,5.5555555556,0,0.0120772947,25.193366057,120.000012,0,0,0,322.85970524,30,75.471982108,0,0,3,16.540934701,5.0398076463,303.65186184,No,23.589576193,1,0,562.22262413,54.987481222,126.24054147,12,?
37.762221196,?,?,1,1,6,6,99.093669846,0,0,2,91.646778043,3,No,?,0,?,?,?,120.000012,?,1,3,?,0,?,?,0,0,?,?,0,No,?,2,0,?,?,?,16,?
94.239721403,0,?,8,0,5,4,118.19877657,0,?,1,171.83770883,7,No,?,5.5555555556,?,0.0217391304,?,19.996002,0,2,5,?,30,?,?,0,?,?,2.6460380036,8.6172812808,No,50.118113956,2,?,110.686014,55.267111193,?,3,?
?,0,?,1,?,1,3,67.975584521,5,0,3,297.85202864,3,No,0,0,933.33333333,0,?,140.000014,0,3,4,1426.9954523,30,155.28388541,?,?,4,?,0.0017736629,0,No,?,4,?,0.2225963077,50.030760426,0,?,?
5324.520569,0,?,6,0,1,1,13.46288486,0,0,0,343.67541766,3,No,0,0,15360,0.0081521739,?,1800.00018,0,1,10,3079.0720561,30,188.28484684,0,2,7,1.1449535393,0.1518216867,3100.2402769,No,?,2,1,194.77176922,51.384576865,0,1,?
14.214135958,0,2656.440202,2,0,2,5,210.16496438,0,?,2,205.25059666,1,No,0,0,0,0.0217391304,?,240.000024,0,1,7,?,0,0,?,0,?,?,0,105.88360562,No,0,1,?,0,50.025037556,0,0,?
23.690226597,0,?,4,1,2,6,49.534938282,1,0,2,81.145584726,5,Yes,?,0,?,0.1304347826,?,200.00002,0,2,4,?,0,?,?,0,1,?,?,0,No,?,0,0,0,?,?,5,?
104.23699703,0,?,1,0,5,0,118.61969951,2,0,1,137.47016706,4,No,0,5.5555555556,0,0,?,200.00002,0,2,1,?,0,0,?,0,1,?,0.7056961183,576.63148494,No,?,1,0,118.08734123,54.855009787,0,0,?
?,?,?,0,0,2,0,16.849848969,1,?,3,?,5,No,?,0,?,?,?,144.0000144,?,1,7,?,0,?,?,?,?,?,?,0,No,?,3,?,?,?,?,14,?
728.47446786,0,?,2,0,2,7,10.206547474,0,0,2,284.48687351,0,No,0,0,0,0.0108695652,13.746343398,360.000036,0,4,1,755.56155208,1,35.835707642,0,2,1,8.4730862153,0.6474978051,714.04575578,No,21.597180664,2,1,180.58125461,52.566349524,63.880755922,2,?
156.35549554,?,2512.7519074,1,0,0,7,145.76296146,0,0,0,154.65393795,0,No,0,0,0,0.0217391304,?,800.00008,0,3,2,?,0,0,?,1,3,?,?,802.79384805,No,?,2,0,?,?,0,1,?
?,?,?,1,0,0,3,57.258388173,3,?,2,90.692124105,1,No,0,0,0,0.0217391304,?,80.000008,0,1,14,?,0,0,?,0,?,?,?,0,Yes,?,2,?,?,?,0,4,?
23.690226597,0,?,2,0,2,7,78.311271489,3,0,7,135.56085919,4,No,0,0,80,0.0217391304,32.567776438,220.000022,0,0,2,317.14537417,0,5.719664923,0,0,1,22.087268624,2.3342767855,6.9334447087,No,?,1,0,423.15558091,55.032548823,0,1,?
?,?,?,0,0,4,7,92.586311959,0,0,1,156.56324582,5,No,?,0,?,0.0217391304,?,68.0000068,0,1,14,?,0,?,?,?,0,?,?,88.715075868,No,?,1,?,?,?,?,10,?
?,?,?,1,0,4,2,17.874219463,0,?,1,70.644391408,1,No,?,0,?,?,?,5.60000056,?,1,2,?,0,?,?,?,?,?,?,0,No,?,2,?,?,?,?,10,?
?,?,?,7,?,12,2,160.81052806,0,?,4,?,7,Yes,?,?,?,?,?,184.0000184,?,3,3,?,?,?,?,?,?,?,?,?,No,?,4,?,?,?,?,?,?
?,?,?,4,?,12,4,86.365511862,3,?,8,?,7,No,?,?,?,?,?,48.0000048,?,0,5,?,?,?,?,?,?,?,?,?,Yes,?,1,?,?,?,?,?,?
1210.5705791,0,?,1,0,5,3,74.471692891,2,0,1,274.94033413,7,No,0,0,1333.3333333,0.0186335404,?,160.000016,0,2,4,555.24250192,30,251.51473911,0,1,0,14.964570158,1.3967595179,549.72311619,No,1.4841412328,1,2,194.77176922,53.328069027,0,10,?
4150.5276998,0,?,4,0,1,0,44.554906603,3,0,3,307.39856802,10,No,0,0,2720,0.0144927536,?,130.000013,0,2,5,3393.3602648,30,207.80194908,?,1,2,1.2397962548,0.9174010413,1157.0928727,No,0,1,0,108.7382963,50.314271407,0,39,?
543.02737406,0,?,2,0,0,1,44.146558069,2,0,1,324.5823389,2,No,0,0,426.66666667,0.0054347826,7.3187486789,120.000012,0,0,16,793.33962968,0,19.379127864,0,2,5,4.9469565335,0.6754329955,374.60411269,No,?,3,0,75.348850151,51.120101204,21.293585307,?,?
322.18708172,0,2867.4062611,0,0,6,2,12.301965656,0,0,3,324.5823389,2,No,0,0,0,0.0120772947,4.7523427041,400.00004,0,3,6,475.87679267,0,182.77841504,0,0,1,4.6173372702,0.6853191505,2002.0156514,Yes,?,1,0,210.24221261,51.283078464,1969.6566409,4,?
?,?,?,3,0,9,2,56.502997212,2,?,3,?,12,No,?,0,?,?,?,100.00001,?,0,2,?,0,?,?,?,?,?,?,0,No,?,0,?,?,?,?,18,?
1607.2871137,1,?,1,0,7,8,187.81490736,0,0,2,176.61097852,3,No,3,44.444444444,200,0.0033967391,?,208.0000208,0,4,6,317.46283701,0,459.70552506,?,8,3,13.434970578,3.3873027479,729.95966221,No,24.510435547,0,3,585.70653459,55.329290232,0,2,?
1725.2644422,0,?,5,0,0,5,70.040897985,1,0,3,52.505966587,5,No,2,5.5555555556,0,0.0072463768,?,180.000018,0,2,7,2776.8474353,0,49.332109961,?,2,3,26.408650511,8.876497435,722.16779101,No,?,2,0,1400.4090207,0,182.51644549,5,?
1410.9425157,0,?,2,0,1,7,29.871437888,4,0,2,259.66587112,1,No,0,0,0,0.0018115942,?,900.00009,0,1,10,317.14537417,0,0,?,3,3,22.697844105,3.5495522728,436.90606586,Yes,?,2,0,2326.3540116,55.032548823,0,0,?
14.214135958,0,?,1,0,4,5,43.425603576,0,0,5,229.11694511,3,Yes,0,0,0,0.0163043478,0,240.000024,0,1,4,564.13146136,30,55.440611753,0,0,0,21.187112873,3.1133484601,49.920801902,No,0,1,?,607.79921813,54.699570724,596.22038861,12,?
?,?,?,4,0,3,3,94.641241746,1,0,3,152.74463007,1,No,0,0,0,0.0434782609,?,1600.00016,0,1,4,?,0,0,?,0,1,?,?,77.324416703,No,?,0,0,?,?,0,2,?
45.011430534,0,?,3,0,1,1,137.43705367,1,0,1,192.84009547,0,Yes,0,0,0,0.0217391304,3.4954633348,140.000014,0,0,12,344.12971532,0,22.928832191,1,0,0,10.238143971,0.2110658827,30.507156718,No,5.0003324689,1,0,26.488960614,52.904356535,142.97121564,24,?
56.856543833,0,?,1,0,1,1,181.74753653,3,0,6,237.70883055,3,Yes,0,0,0,0.0217391304,?,240.000024,0,1,5,463.81320487,30,12.079029212,0,0,0,13.950943291,0.2103690866,54.741196795,No,?,1,0,41.069018768,53.104656985,0,4,?
13.456048707,0,?,1,0,5,0,102.68999496,1,?,1,217.66109785,2,No,0,5.5555555556,0,0.0173913043,9.7426744013,160.000016,0,2,3,?,30,0,?,0,?,?,0.1568361402,40.973356588,No,13.937096881,2,?,21.87008723,54.491737606,0,45,?
428.79310141,0,2728.825421,3,0,3,2,84.855348595,1,0,7,225.29832936,1,No,1,22.222222222,0,0.0096618357,?,152.40001524,0,1,14,363.17748554,30,30.279103342,0,1,2,20.027236098,3.6020382816,840.36651509,No,43.566726511,4,1,483.2009349,54.825094785,159.70188981,0,?
16.298875899,0,?,2,2,1,9,15.471305001,2,0,2,117.42243437,8,No,0,5.5555555556,0,0.0760869565,?,140.000014,0,1,0,317.14537417,0,3.4995318279,0,0,0,26.029996796,0.1525350077,0,Yes,?,1,0,19.143282461,55.766983809,38.024259478,22,?
?,?,?,2,0,3,1,15.774800615,1,?,1,81.145584726,0,No,?,0,?,?,?,50.000005,?,0,2,?,0,?,?,?,?,?,?,0,No,?,2,?,?,?,?,?,?
1278.9879535,1,2379.1887713,10,0,3,4,75.220911332,2,1,3,147.01670644,3,No,0,22.222222222,0,0.0120772947,36.613119143,160.000016,0,1,3,317.14537417,0,27.331469007,0,1,1,20.979702873,3.3458376566,485.01096557,No,0.4787552364,1,1,531.28173736,55.983975964,114.07277843,12,?
65.148123142,0,?,5,3,2,5,30.557277851,4,0,1,132.69689737,5,No,0,16.666666667,40,0.0326086957,?,180.000018,0,1,5,?,0,38.319246359,?,1,1,?,0.1443922826,170.46369062,Yes,0,1,0,36.171899999,55.107661492,60.838815164,0,?
?,?,?,5,0,4,2,30.179296808,0,?,4,?,3,No,?,0,?,?,?,72.960007296,?,2,0,?,0,?,?,?,?,?,?,0,No,?,0,?,?,?,?,1,?
164.31541168,2,?,0,0,10,4,5.576224329,2,0,7,188.06682578,5,No,0,22.222222222,0,0.0217391304,36.813922356,152.0000152,0,3,10,317.14537417,0,22.088442827,0,1,0,25.449506484,0.822674728,195.82028841,No,42.609216038,1,0,123.15140723,55.650141879,56.275904027,16,?
?,?,?,1,?,3,1,111.34842204,0,?,2,?,4,Yes,?,?,?,?,?,134.24001342,?,0,1,?,?,?,?,?,?,?,?,?,No,?,3,?,?,?,?,?,?
?,?,?,4,3,4,0,31.31286188,1,?,1,20.047732697,9,No,?,0,?,0.2826086957,?,10.000001,0,0,1,?,0,?,?,?,?,?,?,0,No,?,0,?,?,?,?,7,?
23.690226597,0,?,0,0,5,3,119.68403436,1,0,2,252.02863962,3,Yes,0,0,0,0.0217391304,8.9022757697,128.0000128,0,1,2,433.65423535,30,0,0,0,0,6.0219345009,0.0631867401,23.738794026,No,?,1,0,7.4013272305,51.357035553,0,3,?
415.14753089,0,?,2,0,2,2,134.89195578,0,0,5,187.11217184,4,No,0,22.222222222,66.666666667,0.018115942,15.394912985,10.000001,0,0,18,317.14537417,2,28.096599622,0,1,2,22.476477318,8.9504349908,104.16675265,No,0,2,1,312.0243743,55.092638958,19.772614928,8,?
7.6282529642,0,?,2,0,5,15,39.045075415,1,0,3,168.01909308,9,No,0,5.5555555556,0,0.0230179028,18.183846497,2720.000272,0,4,10,360.63778284,0,0,0,0,0,15.94614446,0.0047137019,8.815379701,Yes,?,0,0,18.030300922,52.745785345,0,19,?
192.31725951,0,2376.6235596,2,2,2,1,55.868873792,0,0,2,142.24343675,12,No,0,5.5555555556,0,0.0102974828,?,280.000028,0,2,16,?,0,38.206358235,?,2,2,?,0.372884907,228.73764258,Yes,?,2,0,83.195369997,54.53518115,0,0,?
458.07422148,0,?,4,0,3,5,28.733401606,2,0,3,188.06682578,3,No,0,16.666666667,96,0.0169082126,?,68.0000068,0,2,11,317.14537417,0,80.677378913,?,1,1,22.879597888,3.8599338424,219.95527928,Yes,28.788865763,1,0,290.65512876,55.072608913,603.8252405,3,?
399.22769861,0,?,3,0,2,2,242.51352614,3,0,1,200.47732697,7,No,0,16.666666667,400,0.009057971,20.119694464,144.0000144,0,0,12,326.35179644,0,27.08060651,0,3,1,14.90391269,0.9430295627,142.99404302,No,6.7394006353,1,1,121.0367423,54.901248799,0,5,?
271.86904043,0,?,1,0,1,8,106.44093476,1,0,4,129.83293556,9,No,0,0,0,0,?,37.60000376,0,0,2,?,0,0,?,0,1,?,?,0,No,?,3,0,0,?,0,7,?
?,?,?,1,0,7,1,47.697513679,3,?,1,93.556085919,8,No,0,0,0,?,?,98.0000098,?,1,7,?,0,0,?,0,?,?,?,0,No,?,3,?,?,?,0,0,?
235.95465691,?,?,4,0,2,4,169.58797041,2,0,0,82.100238663,4,No,0,0,0,?,?,600.00006,?,3,5,?,0,15.051749797,?,1,2,?,?,0,No,?,1,0,?,?,0,2,?
47.380453194,0,?,2,0,1,7,10.113632795,1,0,3,272.07637232,2,No,0,0,266.66666667,0.0144927536,2.2556894244,96.0000096,0,6,6,602.86192748,30,75.635042731,0,0,4,3.1326161315,6.760198692,183.67025197,No,?,1,0,641.02171705,50.74596305,77.569489334,4,?
156.11859327,1,?,6,0,8,2,53.936665951,1,0,5,?,1,No,0,16.666666667,0,0.0217391304,35.151358121,52.0000052,0,7,1,317.14537417,0,0,1,0,0,23.841134031,2.8247509257,1.2876397316,No,?,1,0,181.19339445,57.302620598,170.34868246,5,?
?,?,?,2,0,6,2,7.4478029596,1,?,4,82.100238663,5,No,?,0,?,0.1304347826,?,140.000014,0,5,6,?,0,?,?,?,?,?,?,0,Yes,?,2,?,?,?,?,1,?
?,?,?,2,?,0,2,11.561974829,2,?,1,?,3,No,?,?,?,?,?,44.980004498,?,0,4,?,?,?,?,?,?,?,?,?,No,?,1,?,?,?,?,16,?
2261.469031,0,?,0,0,1,4,82.523679041,1,0,2,192.84009547,5,No,0,0,0,0.0108695652,?,152.0000152,0,0,1,358.41554298,0,269.90296011,0,2,3,?,0,506.14146373,No,0,3,0,0,50.025037556,2237.3474277,0,?
3115.2647975,0,2620.6819399,4,0,2,4,122.35196099,2,0,1,218.61575179,5,No,3,44.444444444,0,0.006916996,29.718875502,380.000038,0,0,14,338.09792141,0,188.42282121,0,3,4,19.75472692,9.2366661726,1253.5668033,Yes,6.8124515604,2,2,2704.8233837,54.848940077,1344.5378151,3,?
127.92722362,0,?,5,0,5,3,73.887341197,0,0,1,201.43198091,6,No,0,11.111111111,186.66666667,0.0108695652,?,144.0000144,0,4,5,327.93911063,0,43.77550566,?,0,1,20.085133472,0.6081542994,71.579562516,Yes,17.679746944,1,0,78.020005843,54.692038057,54.754933648,6,?
?,?,?,1,?,4,3,73.415157739,1,?,1,?,9,No,?,?,?,?,?,132.0000132,?,2,5,?,?,?,?,?,?,?,?,?,Yes,?,2,?,?,?,?,?,?
?,?,?,0,0,1,1,12.565092128,3,?,2,60.143198091,6,No,0,0,0,?,?,240.000024,?,2,11,?,0,0,?,?,?,?,?,0,No,?,1,?,?,?,0,11,?
?,0,?,2,0,0,2,41.922043297,1,0,3,115.51312649,2,No,0,0,0,0.0108695652,?,22.80000228,0,1,17,317.14537417,0,5.4688024263,?,0,6,26.332919768,0.5897146645,236.26538255,Yes,?,1,0,25.821171691,55.833750626,28.898437203,2,?
3441.2423155,0,?,9,0,0,5,5.1421318975,1,0,1,220.52505967,1,No,0,11.111111111,0,0.0096618357,7.4024913212,720.000072,0,3,2,360.95524568,0,1.2793987328,0,2,6,14.261439337,0.137050464,160.88893364,Yes,3.9388498994,1,0,72.622045382,54.556835253,1025.1340355,22,?
?,?,?,3,?,6,7,111.72901189,4,?,2,?,5,No,?,?,?,?,?,140.000014,?,5,1,?,?,?,?,?,?,?,?,?,No,?,2,?,?,?,?,11,?
35.535339896,0,?,2,0,0,4,19.924240573,1,0,3,211.93317422,2,No,0,5.5555555556,133.33333333,0.0217391304,?,100.00001,0,1,6,346.66941801,30,11.539674845,0,0,0,19.880660466,0.3745595932,3.0705255138,No,?,2,0,36.561443537,54.411617426,0,2,?
465.70247444,0,?,3,2,1,5,111.20097705,1,0,4,170.88305489,5,No,0,5.5555555556,220,0.0217391304,?,232.0000232,0,3,15,320.95492821,0,84.139281367,0,1,2,14.34073388,0.7095303602,531.13488109,No,?,2,1,134.55946799,54.912368553,0,6,?
?,?,?,2,0,4,0,68.4982726,3,?,2,69.68973747,6,No,0,0,0,0.0217391304,?,84.0000084,0,4,13,?,0,0,?,?,?,?,?,57.778705906,No,?,2,?,?,?,0,0,?
2302.6900252,0,2708.3286448,3,0,3,3,29.423658742,1,0,1,284.48687351,6,No,0,0,0,0.0072463768,?,120.000012,0,2,2,827.94307891,0,64.471661632,?,1,7,12.602247604,4.5733897358,881.90115054,No,0,1,0,510.19073721,53.02849379,660.10114453,20,?
?,0,?,9,?,2,0,31.450299096,0,0,1,337.94749403,7,No,0,0,0,0,?,260.000026,0,3,2,632.70343415,30,4.82910306,?,?,1,?,0.0015962966,0,No,?,1,?,0.3338944615,50.055082624,203.8100308,?,?
523.55400779,0,?,3,0,5,4,58.422673412,0,0,1,286.39618138,2,No,0,0,0,0.0093167702,?,240.000024,0,0,2,580.32206605,30,97.685856184,0,0,3,13.242860844,3.9941621153,574.91463196,Yes,0,0,0,779.75486582,53.372058087,190.12129739,14,?
2257.1574097,0,?,7,0,0,10,70.861398501,0,0,2,196.65871122,11,No,0,5.5555555556,0,0.0054347826,?,96.0000096,0,4,17,317.14537417,0,91.175974397,0,1,5,7.4157895271,1.6338565117,1279.1545159,No,?,1,0,337.01080983,55.227841763,44.108140994,8,?
85.711239828,0,?,6,0,1,3,132.31065124,1,0,1,218.61575179,1,No,0,11.111111111,0,0.0163043478,26.506024096,152.0000152,0,1,12,317.14537417,30,3.788023699,0,0,2,21.407392244,0.490112938,20.404137286,No,?,1,0,65.61026169,55.252879319,111.03083767,0,?
?,?,?,4,0,5,1,1.6051566865,0,?,1,27.6849642,3,No,?,0,?,?,?,80.000008,?,1,3,?,0,?,?,?,?,?,?,0,No,?,1,?,?,?,?,9,?
710.70679791,0,?,4,0,1,2,22.398370313,1,0,2,168.97374702,7,No,0,0,4000,0.0289855072,?,130.000013,0,2,2,3611.7746966,0,187.63260435,0,0,0,6.9791710922,2.170024367,400.72008776,Yes,?,2,0,257.21003353,51.568018695,0,4,?
5721.7109082,0,2723.3943657,6,0,3,9,98.434911243,0,0,1,191.88544153,3,No,1,16.666666667,4800,0.0012787724,?,180.000018,0,2,5,321.27239105,0,1159.8251238,?,5,4,14.333985714,12.053127653,9993.371957,No,?,0,3,1969.1425868,55.008438584,82.132400472,0,?
?,?,?,3,1,3,1,212.90199112,5,0,3,?,5,No,?,0,?,?,?,4.0000004,?,1,9,?,0,?,?,0,2,?,?,0,No,?,1,0,?,?,?,0,?
?,?,?,2,?,4,2,30.20895779,1,?,5,?,1,No,?,?,?,?,?,7.20000072,?,2,4,?,?,?,?,?,?,?,?,?,Yes,?,0,?,?,?,?,?,?
260.59249257,0,?,4,0,4,1,27.664331922,4,0,5,147.01670644,4,No,1,5.5555555556,0,0.0130434783,?,120.000012,1,0,5,335.87568155,0,14.474766055,0,0,4,14.397900048,1.7035477692,56.028836527,No,7.6920007979,1,0,190.04159768,54.884827241,1.5209703791,18,?
?,?,?,1,?,2,1,63.651528452,4,?,0,?,2,No,?,?,?,?,?,40.000004,?,0,2,?,?,?,?,?,?,?,?,?,Yes,?,1,?,?,?,?,?,?
165.83158618,0,2395.2883395,3,0,4,5,169.21207917,1,0,2,211.93317422,1,No,0,0,0,0.0217391304,?,528.0000528,0,2,4,535.87726887,0,10.762001105,0,0,0,16.900235003,0.3548106421,649.06947394,No,30.760023938,1,0,140.51391923,53.754706133,36.503289098,21,?
?,?,?,7,2,2,2,1.8276531428,1,?,8,75.417661098,7,No,0,0,0,0.1086956522,?,380.000038,0,1,8,?,0,0,?,?,?,?,?,84.356910622,No,?,0,?,?,?,0,1,?
28.949456902,?,?,3,0,5,7,61.015132995,3,0,3,21.002386635,0,No,0,5.5555555556,0,?,?,40.000004,?,5,12,?,0,2.006899973,0,0,0,?,?,0,No,?,2,0,34.001585999,?,0,0,?
289.06814494,0,?,0,0,1,11,145.91990949,0,0,2,203.34128878,4,No,1,38.888888889,0,0.0158102767,10.458500669,230.000023,0,3,14,319.05015119,2,33.063677055,0,1,2,19.433205038,1.1401696213,74.716120837,No,16.69173662,0,1,214.63848968,54.992488733,51.712992889,5,?
?,?,?,2,0,8,1,103.94277208,3,0,4,55.369928401,2,No,0,0,0,?,?,58.0000058,?,1,5,?,0,2.0319862226,?,0,1,?,?,0,No,?,2,0,?,?,0,0,?
