@RELATION Crime1LData

@ATTRIBUTE mvar_1 NUMERIC
@ATTRIBUTE mvar_2 NUMERIC
@ATTRIBUTE mvar_3 NUMERIC
@ATTRIBUTE mvar_4 NUMERIC
@ATTRIBUTE mvar_5 NUMERIC
@ATTRIBUTE mvar_6 NUMERIC
@ATTRIBUTE mvar_7 NUMERIC
@ATTRIBUTE mvar_8 NUMERIC
@ATTRIBUTE mvar_9 NUMERIC
@ATTRIBUTE mvar_10 NUMERIC
@ATTRIBUTE mvar_11 NUMERIC
@ATTRIBUTE mvar_12 NUMERIC
@ATTRIBUTE mvar_13 NUMERIC
@ATTRIBUTE mvar_14 {0,1}
@ATTRIBUTE mvar_15 NUMERIC
@ATTRIBUTE mvar_16 NUMERIC
@ATTRIBUTE mvar_17 NUMERIC
@ATTRIBUTE mvar_18 NUMERIC
@ATTRIBUTE mvar_19 NUMERIC
@ATTRIBUTE mvar_20 NUMERIC
@ATTRIBUTE mvar_21 NUMERIC
@ATTRIBUTE mvar_22 NUMERIC
@ATTRIBUTE mvar_23 NUMERIC
@ATTRIBUTE mvar_24 NUMERIC
@ATTRIBUTE mvar_25 NUMERIC
@ATTRIBUTE mvar_26 NUMERIC
@ATTRIBUTE mvar_27 NUMERIC
@ATTRIBUTE mvar_28 NUMERIC
@ATTRIBUTE mvar_29 NUMERIC
@ATTRIBUTE mvar_30 NUMERIC
@ATTRIBUTE mvar_31 NUMERIC
@ATTRIBUTE mvar_32 NUMERIC
@ATTRIBUTE mvar_33 {0,1}
@ATTRIBUTE mvar_34 NUMERIC
@ATTRIBUTE mvar_35 NUMERIC
@ATTRIBUTE mvar_36 NUMERIC
@ATTRIBUTE mvar_37 NUMERIC
@ATTRIBUTE mvar_38 NUMERIC
@ATTRIBUTE mvar_39 NUMERIC
@ATTRIBUTE mvar_40 NUMERIC
@ATTRIBUTE output {0,1,2}

@DATA
203.73594873,0,?,4,0,1,2,25.723546583,4,0,3,162.29116945,8,Yes,0,11.111111111,0,0.0072463768,17.179830433,100.00001,0,3,2,373.33629632,0,18.526195375,?,0,1,17.759754188,1.7804408059,38.860306772,No,24.576102134,0,0,173.79206722,54.047738274,47.150081752,17,?
47.380453194,0,?,1,0,0,0,88.632635576,4,0,3,166.1097852,0,No,0,0,0,0.0108695652,6.4591700134,140.000014,0,5,2,401.90795165,30,33.226737677,0,0,2,20.17914405,2.5434325698,88.748092271,No,9.2399760622,1,0,319.20310522,54.6633676,167.3067417,3,?
?,?,?,2,0,6,2,224.1277308,2,?,2,252.02863962,1,No,0,0,0,0,?,132.0000132,0,1,1,?,30,0,?,?,?,?,?,13.734823804,Yes,?,2,?,?,?,0,?,?
10935.977163,0,?,0,0,0,2,94.172911973,1,0,6,330.31026253,1,No,0,0,1333.3333333,0.0134575569,0,240.000024,0,0,9,366.98703958,30,136.61971566,0,13,1,5.4786583263,1.4215591257,3984.7827397,No,0,3,7,277.5219466,51.237292832,2016.8067227,10,?
28.428271916,?,?,5,0,1,10,71.3505168,3,0,1,188.06682578,3,No,0,0,0,0.0054347826,?,72.0000072,0,1,8,?,29,0,0,0,0,?,?,0.6273116641,Yes,?,1,0,0,?,0,?,?
1202.3263803,1,?,1,0,0,3,6.3622983179,2,0,0,212.88782816,2,No,2,22.222222222,0,0.0016722408,?,176.0000176,0,1,3,523.49621822,0,100.50805927,?,3,7,10.848853489,4.8435777145,318.9384566,No,?,3,1,851.87606951,55.456714483,100.38404502,?,?
?,?,?,0,?,2,0,27.760268036,1,?,7,?,5,No,?,?,?,?,?,48.0000048,?,1,2,?,?,?,?,?,?,?,?,?,Yes,?,1,?,?,?,?,?,?
14.214135958,?,?,1,0,0,1,19.740253002,0,0,3,?,3,No,?,0,?,?,?,80.000008,?,1,14,?,0,?,?,0,0,?,?,0,No,?,1,0,0,?,?,5,?
2628.1937387,0,?,2,0,5,0,28.832029424,4,0,0,363.72315036,8,No,0,0,0,0.0031055901,?,400.00004,0,3,10,815.56202827,30,60.934500429,0,2,3,?,0,4185.4894558,No,?,3,1,0,50.025037556,0,0,?
3359.2741315,0,?,2,0,2,1,9.8993835218,2,0,1,140.33412888,3,No,0,0,0,0.0217391304,?,76.0000076,0,1,5,?,0,0,0,4,5,?,?,165.08201687,Yes,?,3,0,0,?,0,1,?
94.760906388,0,?,7,0,4,3,54.20338928,5,0,2,247.25536993,2,Yes,0,0,400,0.0217391304,0.2008032129,380.000038,0,2,11,474.92440416,30,32.988418306,0,0,0,9.7478870555,0.1231428799,44.638177362,No,?,5,0,36.060601845,52.178267401,0,18,?
15.588169101,0,?,1,0,1,0,83.160271173,3,0,0,106.92124105,6,No,0,5.5555555556,0,0.1086956522,?,160.000016,0,5,7,317.14537417,0,2.0319862226,0,0,0,24.894035651,0.1312953947,0,No,?,1,0,18.308546307,55.516608246,19.772614928,6,?
35.535339896,?,?,7,0,0,1,48.822351828,1,0,2,28.639618138,1,No,0,0,0,0.0434782609,?,260.000026,0,2,3,?,0,0,?,0,5,?,?,0,No,?,1,0,?,?,0,0,?
273.0061713,?,?,7,1,5,8,52.963837953,1,0,2,?,1,No,?,0,?,0.0652173913,?,336.0000336,0,5,3,?,0,?,?,1,0,?,?,114.03865726,No,?,2,0,?,?,?,?,?
231.21661159,0,?,1,0,0,2,94.680388768,0,0,2,129.83293556,3,No,0,0,0,0.0163043478,?,144.0000144,0,2,9,990.8015143,0,0,0,3,2,12.735002406,1.1785700653,120.60892153,No,?,5,0,151.19854199,52.836653203,0,0,?
274.80662853,0,2468.855864,0,0,6,12,0.7521693207,1,0,0,193.7947494,5,No,0,5.5555555556,0,0.0163043478,12.03145917,114.0000114,0,5,4,351.11389773,0,16.444036654,0,1,1,10.283411595,0.3726419641,1429.0489873,No,?,2,0,176.68581922,53.960941412,1.5209703791,7,?
120.82015564,0,?,0,0,6,14,97.693498358,3,0,2,279.71360382,6,No,0,0,480,0.0217391304,?,120.000012,0,1,8,848.89562616,30,25.362198408,0,0,0,1.5563450233,0.0982720089,77.68759714,No,4.5960502693,2,0,10.962868153,50.505758638,0,9,?
52.118498513,0,?,8,0,1,2,27.45947984,2,0,7,186.1575179,0,No,0,0,0,0.0289855072,?,230.80002308,0,0,13,388.25704966,0,6.7607442839,0,0,1,12.519632248,0.081347463,21.262563773,No,?,0,0,15.35914523,52.789183776,176.43256398,24,?
42.831929687,0,?,1,0,4,2,189.07768433,3,0,1,50.596658711,4,No,0,5.5555555556,80,0.0217391304,36.702365016,99.20000992,0,3,24,317.14537417,0,7.4129867752,0,0,0,24.894035651,0.1886428085,0,No,?,4,0,18.308546307,55.516608246,0,29,?
433.53114673,0,?,2,0,3,5,88.251248543,1,0,4,203.34128878,10,No,1,5.5555555556,0,0.0149456522,7.386548165,325.0000325,0,1,4,320.0025397,0,39.33523947,0,1,1,9.1231084259,1.7082560241,846.2764513,No,6.7796882468,3,0,434.73058891,54.882323485,34.982318719,21,?
112.0547718,?,?,7,0,3,4,41.122904444,3,0,5,140.33412888,1,No,0,0,0,0,?,128.0000128,0,3,5,?,0,0,?,0,5,?,?,0,Yes,?,3,0,0,?,0,0,?
265.33053789,0,?,4,0,6,7,80.261940092,0,0,0,182.33890215,0,No,0,5.5555555556,0,0.0144927536,30.922138165,160.000016,0,3,2,342.85986397,0,15.553474791,0,0,1,19.7822105,1.6912762391,321.97596571,Yes,8.6175942549,2,0,235.84078799,54.93114672,469.97984714,3,?
?,?,?,2,?,2,10,19.968870258,0,?,6,?,4,Yes,?,?,?,?,?,29.936002994,?,3,11,?,?,?,?,?,?,?,?,?,No,?,2,?,?,?,?,?,?
9.0022861069,0,?,2,0,3,4,177.34908916,0,0,1,137.47016706,5,No,?,0,?,0.0543478261,17.402945114,128.0000128,0,0,3,351.43136057,0,?,0,0,1,11.792617116,0.1482275407,3.5657715645,No,?,1,0,17.362511999,53.229844767,?,30,?
?,?,?,0,1,2,2,135.56350139,1,?,1,?,4,No,?,0,?,?,?,6.0000006,?,2,12,?,0,?,?,?,?,?,?,0,No,?,4,?,?,?,?,0,?
33.640121768,?,?,7,0,6,7,128.33950335,1,0,0,-9.546539379,6,No,0,5.5555555556,0,?,?,100.00001,?,3,4,?,0,0,?,0,1,?,?,0,No,?,0,0,39.510844614,?,0,18,?
455.89472063,0,?,8,0,4,5,95.594771141,4,0,1,106.92124105,7,No,1,16.666666667,0,0.047826087,?,178.75001788,0,2,2,326.98672212,0,11.238639849,0,2,1,19.643957865,0.6790189617,197.76825621,No,?,1,0,508.24301952,54.825571691,118.63568957,7,?
378.56982102,0,2466.3020156,4,0,1,6,139.69224949,2,0,4,222.43436754,6,No,1,22.222222222,0,0.0027173913,?,104.0000104,0,3,2,330.16135049,0,69.940464058,?,2,2,20.880306273,2.2519975878,377.97178583,No,?,2,0,226.10219953,54.895676849,86.695311609,0,?
23.690226597,0,?,3,0,1,4,76.722307993,2,0,8,237.70883055,3,No,0,0,0,0.0217391304,?,75.816007582,0,2,8,380.63794157,30,10.310448611,0,0,0,13.610154947,0.206745604,6.6032806749,Yes,?,3,0,16.694723076,53.029544316,50.19202251,?,?
?,?,?,2,1,1,11,50.061527095,3,?,0,114.55847255,2,No,0,0,0,0.0072463768,?,128.0000128,0,0,18,?,0,0,?,?,?,?,?,308.53828954,Yes,?,1,?,?,?,0,13,?
23.690226597,?,?,5,0,1,2,62.173318154,1,0,1,62.052505967,4,No,0,0,0,?,?,200.00002,?,0,1,?,0,0.6271562416,0,0,1,?,?,0,No,?,0,0,?,?,0,1,?
263.48270021,0,?,3,0,6,6,107.4938606,0,0,0,98.329355609,1,No,1,33.333333333,186.66666667,0.0228832952,21.948258149,110.000011,0,1,1,317.14537417,0,72.75012402,0,1,0,21.152936948,2.7355202597,36.97837178,Yes,1.025904078,0,1,286.09190445,55.439826406,295.06825355,8,?
?,?,?,2,?,1,11,78.311148064,1,?,2,?,5,No,?,?,?,?,?,88.0000088,?,3,13,?,?,?,?,?,?,?,?,?,No,?,2,?,?,?,?,10,?
1381.1402106,0,?,3,0,3,5,25.273092014,2,0,3,294.03341289,3,No,0,0,0,0.0253623188,?,148.0000148,0,2,2,1269.5338852,30,29.764835224,0,1,1,?,0,495.21303422,No,?,1,1,0,50.025037556,211.4148827,0,?
5123.9117302,0,?,4,0,1,1,149.13446773,1,0,1,242.48210024,1,No,1,0,0,0.0144927536,?,400.00004,0,3,12,373.65375916,0,91.31394877,0,2,3,7.2243487365,0.5677736742,643.91891501,No,?,3,0,240.57095953,54.570716178,219.01973459,6,?
195.91817396,?,?,1,0,6,0,87.502956939,2,0,1,84.964200477,1,No,?,0,?,?,?,160.000016,?,3,4,?,0,?,0,1,1,?,?,0,No,?,1,0,?,?,?,11,?
992.62049442,0,?,1,0,1,2,13.182605629,0,0,1,339.85680191,4,No,0,0,213.33333333,0.0036231884,0,480.000048,0,2,7,525.71845808,30,171.66520644,0,1,2,6.9839313103,0.4141161736,1400.6878968,Yes,?,1,1,150.14120953,52.167725272,0,4,?
694.929107,0,?,6,0,3,1,18.262693633,1,0,0,170.88305489,0,No,0,5.5555555556,0,0.0163043478,?,350.000035,0,2,1,?,0,8.6422130086,?,1,3,?,0.3616225741,266.73952286,No,?,2,0,98.331918919,56.345232134,0,6,?
0.5685654383,?,?,8,0,3,1,104.88105892,2,0,2,180.42959427,0,No,0,0,0,0.0108695652,?,160.000016,0,1,8,?,0,0,?,0,11,?,?,673.40256323,No,?,1,0,0.3338944615,?,0,3,?
47.380453194,?,?,3,0,1,2,10.39520779,2,0,1,?,7,No,?,0,?,?,?,64.0000064,?,2,7,?,30,?,?,0,1,?,?,0,No,?,1,0,?,?,?,?,?
464.37582175,0,2520.439763,4,0,2,1,43.483449901,3,0,2,161.33651551,5,No,1,22.222222222,280,0.0072463768,?,195.0000195,0,4,11,331.43120183,0,83.938591369,0,1,4,19.642500336,0.8524903076,183.70326838,Yes,0,0,0,139.67918307,54.807210816,200.76809004,0,?
?,?,?,1,?,1,5,58.77012946,1,?,2,?,1,No,?,?,?,?,?,62.992006299,?,3,2,?,?,?,?,?,?,?,?,?,No,?,1,?,?,?,?,10,?
1030.524857,0,?,3,0,3,8,46.595789593,0,0,2,202.38663484,4,No,0,0,1333.3333333,0.0200668896,10.932619366,208.0000208,0,2,1,516.51203581,30,67.757960337,0,1,0,8.4842655155,2.5846487761,458.8949905,Yes,20.227408737,1,1,446.91773675,53.460190285,762.00615993,15,?
397.99580683,0,?,5,0,2,5,5.3800291941,1,0,1,?,1,No,0,0,0,0,?,200.00002,0,1,17,?,0,0,?,0,4,?,?,0,No,?,0,0,0,?,0,?,?
?,?,?,3,?,1,6,6.8499525046,1,?,3,?,4,No,?,?,?,?,?,64.0000064,?,1,10,?,?,?,?,?,?,?,?,?,Yes,?,3,?,?,?,?,?,?
405.10287481,0,?,5,0,2,7,4.1783490437,1,0,3,236.75417661,11,Yes,0,11.111111111,133.33333333,0.0144927536,0,240.000024,0,1,8,352.06628624,0,76.299828347,0,2,0,11.424782079,0.6359531601,406.72907317,No,6.7344903252,0,1,124.15309061,54.03104657,19.772614928,11,?
945.61908485,0,?,2,0,5,3,173.81495548,2,0,2,210.02386635,6,No,0,0,120,0.0108695652,17.637215529,800.00008,0,0,5,392.38406654,0,37.10256325,0,3,3,9.5826563435,0.0883664185,1627.1143911,No,?,0,0,51.753641536,52.663995994,247.91817179,2,?
14.214135958,0,?,4,0,2,6,46.095132167,1,0,2,110.7398568,3,No,0,5.5555555556,0,0.1086956522,?,120.000012,0,1,4,322.22477956,0,2.2452193448,0,0,0,21.486152217,0.1416713225,0.528262454,No,?,1,0,15.804337846,54.765481556,36.503289098,0,?
274.80662853,0,?,0,1,2,11,42.25614042,1,0,3,194.74940334,7,No,1,5.5555555556,0,0.0265700483,?,960.000096,0,2,12,353.33613759,0,62.891227903,0,1,2,12.496913026,0.2793519036,133.32023683,Yes,31.374426491,1,0,194.77176922,54.613920881,345.26027606,8,?
?,0,?,1,0,1,2,295.32120919,3,0,2,55.369928401,1,No,?,5.5555555556,?,0.0869565217,38.248231019,164.0000164,0,0,12,317.14537417,0,?,0,0,0,25.943447375,0.1564996659,0,No,?,1,0,22.259630768,55.747907576,?,19,?
94.760906388,0,2377.6132277,1,0,9,6,115.49878293,1,0,5,198.56801909,4,No,0,0,0,0.0173913043,1.051826353,84.192008419,0,2,3,415.55885364,0,23.643790307,0,0,0,5.0904463623,0.3155523812,305.10458358,No,20.160914954,2,0,27.323696768,52.13375619,112.55180805,7,?
28.428271916,0,?,7,0,1,2,110.09252678,4,0,5,114.55847255,1,No,0,0,0,0.0126811594,?,92.0000092,0,2,11,?,0,3.7754805741,0,0,1,?,0,19.809842025,Yes,?,0,0,0,50.025037556,0,10,?
153.98647288,0,?,1,0,3,2,28.168136049,3,0,3,230.07159905,0,No,0,0,0,0.0138339921,?,160.000016,0,2,1,429.52721847,30,52.229571797,0,0,0,12.351859526,0.7063612419,77.09330188,Yes,?,0,0,98.49886615,53.259889835,155.13897867,8,?
47.380453194,0,?,0,0,9,2,73.762525864,0,0,2,199.52267303,6,No,0,5.5555555556,0,0.0144927536,28.293353595,84.480008448,0,1,5,317.46283701,30,1.4173731059,0,0,0,22.675124882,1.0028148577,261.29181631,No,?,1,0,87.035156304,55.027541312,387.84744667,1,?
516.44693981,0,?,7,0,2,2,230.69185215,1,0,2,217.66109785,10,No,0,5.5555555556,613.33333333,0.0195652174,8.6406230985,234.0000234,0,2,11,394.92376924,0,18.062099757,0,1,0,17.562103982,1.3052928884,405.078253,Yes,9.4523469748,0,0,249.36351368,54.279244954,209.89391232,9,?
23.690226597,0,?,0,0,1,9,145.07908068,1,0,3,197.61336516,6,No,0,5.5555555556,0,0.0326086957,21.285140562,48.0000048,0,0,1,318.41522552,30,81.492682027,0,0,0,15.236851307,3.0456613384,0.1320656135,No,?,2,0,186.8696003,54.992488733,24.335526066,10,?
258.22346991,0,?,3,0,4,1,68.001142517,2,0,4,226.25298329,4,No,0,0,200,0.0217391304,?,152.0000152,0,0,0,358.09808014,0,36.099113264,0,1,2,7.8895711316,0.2822618192,400.02674329,No,?,2,0,37.785723229,51.802704056,100.38404502,5,?
270.63714864,2,?,1,0,2,6,142.89334602,1,0,5,161.33651551,3,No,1,11.111111111,266.66666667,0.0059288538,?,232.0000232,0,3,0,317.14537417,0,128.07784765,?,0,5,21.121364695,2.925272192,731.28031834,Yes,?,0,0,574.79931552,56.051468507,1140.7277843,14,?
9.4760906388,?,?,4,0,1,5,206.00010266,1,0,5,31.503579952,9,No,?,0,?,?,?,11.20000112,?,0,4,?,0,?,0,0,0,?,?,0,No,?,3,0,?,?,?,9,?
1388.2472786,0,?,8,0,2,4,16.332185747,2,0,8,254.89260143,2,No,0,0,0,0.0362318841,0.9841099217,240.000024,0,0,4,476.82918118,0,0,0,2,0,4.8089255569,0.2254768936,909.13968332,No,0.9734689807,1,2,44.018419844,51.884076114,0,9,?
104.71080156,0,?,2,0,2,7,100.818582,2,0,4,130.7875895,0,No,0,11.111111111,85.333333333,0.0062111801,?,388.0000388,0,3,1,318.41522552,0,57.811262346,?,1,3,17.037967524,0.1506784633,430.86406404,No,35.332136445,1,0,58.320232613,54.952428643,0,5,?
285.41985004,0,?,3,0,8,1,118.16741247,3,0,4,112.64916468,5,No,0,0,0,0.0217391304,?,200.00002,0,1,2,?,0,0,?,1,2,?,0,330.16403375,No,?,2,0,1.9477176922,50.025037556,16.73067417,0,?
37.714840742,0,?,5,0,7,3,25.066560294,1,0,4,123.150358,5,No,0,5.5555555556,0,0.0434782609,?,120.000012,0,3,4,317.14537417,0,13.157737948,0,0,0,24.091289776,0.3970787772,0,No,?,1,0,44.296665229,55.339676181,141.45024526,1,?
50.128519479,?,?,4,0,2,4,38.388538719,0,?,4,?,6,No,?,0,?,?,?,120.000012,?,3,7,?,1,?,?,0,?,?,?,0,No,?,4,?,0,?,?,23,?
59.699371024,?,?,1,0,3,2,91.281499655,0,0,0,104.05727924,6,No,0,5.5555555556,0,0.0152173913,?,10.000001,0,0,11,?,0,4.452809315,?,1,1,?,?,44.605160959,Yes,?,7,0,0,?,66.92269668,9,?
35.535339896,0,?,2,0,8,0,23.119274709,0,0,1,110.7398568,7,No,0,5.5555555556,0,0,?,80.000008,0,2,10,328.25657346,0,2.3330212186,?,0,2,21.637613703,0.4755633597,1.1555741181,No,?,1,0,39.789089998,54.798864964,7.6048518955,10,?
182.13046208,1,?,3,0,5,5,23.463319028,0,0,1,167.06443914,8,No,1,11.111111111,0,0.0163043478,?,144.0000144,0,2,7,317.14537417,0,23.104435939,0,1,1,22.717599951,0.9985529224,0,No,?,3,0,128.10417507,55.195292939,0,14,?
314.60620921,0,?,4,0,5,1,79.575650985,2,0,3,229.11694511,1,No,0,11.111111111,0,0.0098814229,0,168.0000168,0,1,8,347.62180652,1,77.466338957,0,1,2,20.328553717,1.3936897168,426.80304642,Yes,?,4,0,202.11744738,54.551827742,0,6,?
246.42573706,0,?,6,0,1,6,125.36177781,2,0,1,246.30071599,1,No,0,0,0,0.0652173913,?,148.0000148,0,1,9,614.29058961,30,22.878659692,0,0,0,16.253846339,1.0036290275,30.903353559,No,?,2,0,131.55441784,53.612236537,25.856496445,0,?
388.89875982,1,?,3,0,3,4,50.798396994,0,0,0,180.42959427,0,No,2,22.222222222,0,0.0130434783,?,115.0000115,0,8,4,317.14537417,29,50.097240575,0,1,0,15.3800717,2.6889873558,543.11983551,No,28.930494999,5,1,290.59947968,55.200801202,340.69736492,9,?
968.6459851,1,?,3,0,4,5,6.6197165504,2,0,5,134.60620525,2,No,1,22.222222222,133.33333333,0.0117056856,4.563709383,700.00007,0,1,3,317.14537417,0,91.038000024,0,3,1,20.558730182,1.3619214234,990.42606843,No,0,3,2,702.68089428,55.218542099,921.70804974,3,?
?,?,?,11,0,9,9,131.06738674,3,?,1,290.21479714,2,Yes,0,0,0,0.0217391304,?,112.0000112,0,2,1,?,30,0,?,?,?,?,?,27.568696818,No,?,4,?,?,?,0,0,?
104.23699703,0,?,5,1,1,5,104.42019556,0,0,3,104.05727924,0,No,0,5.5555555556,0,0.0652173913,?,160.000016,0,2,14,?,0,12.706185454,?,1,1,?,0.7526538431,0.4622296472,No,?,1,0,104.95415907,54.995651372,16.73067417,0,?
?,?,?,9,?,2,11,21.425162105,2,?,3,?,0,No,?,?,?,?,?,6.0000006,?,2,18,?,?,?,?,?,?,?,?,?,No,?,1,?,?,?,?,29,?
?,?,?,4,0,3,2,227.74373114,0,?,2,?,7,No,?,0,?,0.0217391304,?,60.000006,0,5,12,?,0,?,?,?,?,?,?,0,No,?,0,?,?,?,?,30,?
535.30436019,0,?,5,0,1,11,141.02093433,1,0,2,146.06205251,3,No,0,5.5555555556,0,0.0326086957,?,80.000008,0,1,13,317.14537417,0,8.4038936368,0,0,3,22.981834391,1.3468752494,0,No,?,0,0,112.68938076,55.095142714,68.44366706,10,?
?,0,?,0,?,1,11,147.08860684,0,0,1,297.85202864,1,No,0,0,5466.6666667,0.0217391304,?,80.000008,0,0,7,6104.8103556,30,569.93450607,0,?,0,2.4932512964,1.5091654029,0,No,?,2,?,126.26775553,50.579283559,0,?,?
?,?,?,1,1,3,3,118.95829272,2,0,0,81.145584726,1,No,0,0,0,?,?,120.000012,?,3,7,?,0,0,?,0,2,?,?,0,No,?,3,0,?,?,0,2,?
87.464316596,0,?,1,0,3,7,59.270431941,1,0,2,163.24582339,1,No,0,11.111111111,0,0.0133779264,7.1117804552,101.50001015,0,2,6,317.14537417,0,5.3559143029,0,0,0,23.431055389,1.2809857103,52.000835315,Yes,0,2,0,126.37905369,55.462605673,0,33,?
?,?,?,3,0,4,4,54.12011438,3,?,4,204.29594272,5,No,0,0,0,0.0217391304,?,6.0000006,0,1,4,?,30,0,?,?,?,?,?,0,Yes,?,1,?,?,?,0,2,?
189.52181278,0,?,4,0,3,11,0.4918605904,3,0,6,289.2601432,4,No,0,0,0,0.0217391304,7.6047780867,200.00002,0,0,7,1204.4540036,30,0,0,0,0,6.8227871079,0.4911937638,282.65342929,No,5.2088569719,0,0,82.193686612,51.533550325,0,7,?
108.97504235,0,?,9,0,5,3,53.226682153,2,0,6,231.98090692,1,No,0,5.5555555556,0,0.0163043478,14.828544949,140.000014,0,2,1,323.49463091,30,5.7823805471,0,0,0,14.428046972,0.5640247958,33.940862669,No,0,1,0,70.785625843,54.832248373,0,9,?
21.368584391,?,?,1,1,1,1,78.376042266,1,?,6,119.33174224,1,No,0,0,0,0.0652173913,?,212.0000212,0,3,2,?,0,0,?,0,?,?,?,40.246995714,No,?,4,?,0,?,0,11,?
?,?,?,4,0,2,5,105.2017756,0,?,2,33.412887828,0,No,?,0,?,?,?,9.3440009344,?,1,8,?,0,?,?,?,?,?,?,0,No,?,2,?,?,?,?,2,?
14.214135958,?,?,1,0,5,7,305.50052146,1,0,3,91.646778043,7,No,0,0,0,0.0434782609,?,52.80000528,0,2,5,?,0,8.5794973844,0,0,0,?,?,0,Yes,?,1,0,?,?,0,23,?
?,?,?,2,?,4,4,114.02633707,2,?,5,?,7,No,?,?,?,?,?,0.0040000004,?,0,2,?,?,?,?,?,?,?,?,?,Yes,?,2,?,?,?,?,?,?
?,?,?,5,?,5,2,79.535552574,1,?,1,?,5,No,?,?,?,?,?,172.0000172,?,1,6,?,?,?,?,?,?,?,?,?,Yes,?,3,?,?,?,?,?,?
