,,,2,0,2,6,22.772514333,1,0,1,97.374701671,8,No,0,0,0,0.0434782609,,208.0000208,0,3,4,,0,0,,0,1,,,237.81715351,No,,1,0,,,0,3,?
14.214135958,0,,1,0,0,3,67.595326151,0,0,1,60.143198091,0,No,,5.5555555556,,0.1304347826,21.363230701,80.000008,0,3,12,317.14537417,0,,0,0,1,14.481058492,0.2547423311,7.230592339,No,,1,0,21.313596461,55.065932232,,32,?
157.54000687,1,,1,0,0,2,87.258138641,5,0,1,200.47732697,3,Yes,1,16.666666667,0,0.0096618357,,120.000012,0,4,8,317.14537417,30,21.825037206,0,0,0,15.859358014,1.3234296432,27.865844448,Yes,46.218293974,2,0,147.63700107,55.117676515,66.92269668,0,?
70.028309821,,,2,0,1,1,95.10679411,1,0,0,102.14797136,6,No,0,0,0,0,,22.0000022,0,2,1,,0,0,,0,1,,,33.643715039,No,,1,0,,,0,5,?
,,,3,,5,0,29.737174384,0,,3,,0,No,,,,,,100.00001,,1,7,,,,,,,,,,Yes,,2,,,,,,?
2436.4924251,0,2474.2216301,2,0,2,0,98.726872047,1,0,5,234.84486874,3,No,1,11.111111111,0,0.0072463768,,500.00005,0,4,7,516.19457297,0,252.90702597,0,2,3,17.989634198,4.1948605162,2802.9605809,No,0,0,1,1579.3764521,54.566781679,1715.6545876,1,?
711.74916788,3,,2,0,4,4,80.666042193,0,0,1,141.28878282,7,No,0,27.777777778,61.333333333,0.0130434783,28.255880666,152.0000152,0,0,11,317.14537417,0,85.293248851,0,1,3,19.766510224,4.8566492404,106.94013053,No,52.639891729,3,0,650.14816567,55.853477185,281.37952013,4,?
,,,6,0,0,2,78.484441941,5,,4,69.68973747,6,No,0,0,0,0.1304347826,,14.80000148,0,2,17,,0,0,,,,,,0,Yes,,3,,,,0,5,?
,,,0,,0,0,20.647132923,1,,3,,6,No,0,,0,,,116.0000116,,2,2,,,0,,,,,,,Yes,,1,,,,0,,?
,,,10,0,12,5,52.317378278,0,,2,243.43675418,4,No,0,0,0,0,,60.000006,0,3,2,,30,0,,,,,,0,Yes,,0,,,,0,,?
37.904362555,0,2379.416811,4,0,2,2,140.9745375,1,0,4,190.93078759,10,No,0,5.5555555556,0,0.0217391304,16.39892905,408.0000408,0,1,1,339.6852356,0,18.20007413,0,0,0,19.471714454,0.1026190666,171.05798588,No,23.459006583,0,0,32.053868306,54.321482223,448.68626184,20,?
,,,8,,2,1,38.169080381,1,,2,,0,No,,,,,,103.21201032,,2,7,,,,,,,,,,Yes,,2,,,,,,?
,,,4,1,0,7,7.7428863136,2,0,7,28.639618138,6,No,,0,,,,140.000014,,2,19,,0,,0,0,0,,,0,No,,3,0,,,,11,?
11.845113299,,,6,1,2,1,36.929538554,0,0,1,166.1097852,4,No,0,0,0,0.0144927536,,260.000026,0,4,5,,0,0,,0,1,,,67.848708935,No,,1,0,,,0,7,?
543.21689587,0,,0,0,3,2,107.02001223,0,0,0,173.74701671,2,No,1,0,93.333333333,0.001610306,,175.0000175,0,4,12,363.49494837,0,44.691153773,0,4,4,12.459768899,1.2967125571,175.58123315,Yes,,1,0,194.38222568,52.78501085,54.754933648,0,?
,0,,8,0,1,0,18.427311566,1,,0,190.93078759,4,No,0,0,0,0.0108695652,,91.20000912,0,0,4,,0,35.747905769,,,,,0.8851415935,0,No,,0,,80.96940692,52.453680521,480.6266398,13,?
156.35549554,0,,6,0,1,5,10.558413108,1,0,2,192.84009547,3,No,0,11.111111111,0,0.0124223602,17.410065795,140.000014,0,2,2,338.09792141,0,2.5086249662,0,0,1,11.623431413,1.1879107138,76.631072232,Yes,43.087971275,2,0,149.08387707,54.531797697,97.342104263,3,?
1741.2316549,0,2622.5101435,1,0,0,1,179.93858854,6,0,2,274.94033413,0,No,2,11.111111111,0,0.0144927536,,594.40005944,0,2,13,388.89197533,30,110.36695539,0,2,1,12.675450846,1.8345836147,2070.8218361,No,17.171354478,2,2,811.47483966,54.321325739,0,18,?
,,,4,0,3,2,87.621284878,1,,2,,4,No,,0,,,,76.80000768,,0,9,,0,,,,,,,0,No,,1,,,,,0,?
,,,1,1,1,9,240.01809646,5,0,0,45.823389021,7,No,0,0,0,0.0014492754,,248.0000248,0,2,19,,0,2.8723755863,0,0,1,,,0,Yes,,3,0,,,0,3,?
23.690226597,,,6,2,1,5,43.149420007,1,0,6,125.05966587,0,No,0,5.5555555556,0,0.1195652174,,304.0000304,0,1,8,,0,13.320798571,2,0,0,18.65382243,,18.29108747,Yes,,2,0,22.871770615,,62.359785543,22,?
84.242445779,0,,9,2,2,4,145.25220162,0,0,4,52.505966587,8,No,0,11.111111111,0,0.0615942029,,232.0000232,0,3,9,317.14537417,0,24.270946548,0,0,1,27.752871199,0.1481856211,193.11294334,No,,2,0,54.424797229,55.082623936,65.401726301,6,?
620.68393684,0,2471.8178187,5,0,5,10,54.822924919,3,0,2,259.66587112,7,No,1,27.777777778,0,0.0054347826,9.1078600115,200.00002,0,1,2,322.22477956,30,61.335880424,0,1,2,19.017329996,3.2421448905,1265.815889,No,13.02898179,0,1,542.5228509,54.929616647,92.779193125,0,?
35.535339896,0,,6,0,5,1,49.841790425,3,0,6,239.61813842,4,Yes,0,0,200,0.0217391304,,100.00001,0,0,4,435.55901237,30,14.738171676,0,0,0,11.398817252,0.214929934,12.315118459,No,,2,0,20.979701999,52.542146553,0,10,?
,,,4,0,8,4,81.002758376,1,,0,294.03341289,1,No,0,0,0,0.0041407867,,100.00001,0,3,2,,30,0,,,,,,110.70400052,Yes,,1,,,,0,0,?
142.14135958,0,,1,0,4,3,33.213792085,4,0,1,256.80190931,1,No,0,0,0,0.0217391304,,240.000024,0,1,3,728.57721093,30,21.975554704,0,0,0,12.883139815,0.4857302487,62.995297639,No,,1,0,94.826027073,52.869303956,962.77424997,0,?
976.36899897,0,,7,0,6,1,50.866082912,0,0,3,223.38902148,11,No,1,27.777777778,0,0,,124.0000124,0,2,4,352.38374908,0,69.689601561,,2,4,19.559862666,3.213033567,395.47047962,No,,4,2,458.3814466,54.661992989,79.090459713,,?
,,,2,1,3,9,146.34774117,1,0,4,87.828162291,0,No,0,0,0,0.027173913,,48.0000048,0,2,10,,0,0,,0,1,,,0,Yes,,1,0,,,0,16,?
14.214135958,0,,5,0,1,5,40.017238705,4,0,1,183.29355609,2,No,0,5.5555555556,80,0.0081521739,,260.000026,0,0,7,320.95492821,0,21.273139713,0,0,2,11.00522487,0.9426131375,98.686029687,Yes,,2,0,197.16467953,54.832248373,106.46792654,1,?
,,,2,2,2,2,25.137559339,0,0,4,44.868735084,4,No,0,0,0,,,108.0000108,,2,3,,0,0,,0,0,,,0,No,,3,0,,,0,10,?
24.685216114,0,,1,1,4,2,124.2707033,1,0,0,58.233890215,0,No,0,5.5555555556,0,0.2608695652,,88.0000088,0,5,1,317.14537417,0,3.0479793339,,0,1,23.652051466,0.3248712986,0,No,,1,0,28.993169076,55.242864296,0,6,?
66.332634472,,,1,0,0,6,45.070477231,2,0,6,66.825775656,3,No,0,0,0,0.0434782609,,240.000024,0,0,3,,0,0,,0,5,,,676.57213795,No,,2,0,,,0,18,?
,,,1,0,6,0,81.552400043,2,0,5,111.69451074,2,No,0,0,0,0.0652173913,,144.0000144,0,3,6,,0,0,,0,1,,,45.661685867,No,,3,0,,,0,13,?
66.332634472,0,,2,0,1,11,50.061527095,3,0,0,67.780429594,2,No,0,5.5555555556,0,0.0217391304,,200.00002,0,0,18,412.38422527,0,27.093149635,1,0,0,,0,35.987879678,No,,1,0,0.5564907692,50.025037556,0,10,?
,0,,2,0,1,5,37.864773838,5,0,0,305.48926014,1,No,0,0,0,0,,132.0000132,0,2,2,2888.5943539,30,0,,,6,,0.0236660251,12.711315299,Yes,,1,,2.838102923,50.365548322,0,,?
52.118498513,0,,3,2,3,0,94.686541435,2,0,1,182.33890215,4,No,0,0,0,0.0260869565,0,160.20001602,0,1,9,571.11564377,0,0,0,0,1,,0,397.71559505,Yes,,4,0,0,50.025037556,0,29,?
244.00933395,0,,1,0,11,4,14.808652098,1,0,2,243.43675418,4,Yes,0,11.111111111,213.33333333,0.0217391304,,140.000014,0,4,6,396.19362058,30,51.326466809,0,0,0,16.813565375,0.9772882468,83.927697378,No,14.402553361,3,0,122.65056553,54.544316475,579.48971444,7,?
154.22337515,0,,1,0,2,1,133.52827992,1,0,2,148.92601432,5,No,0,16.666666667,200,0.0217391304,,192.0000192,0,1,5,317.14537417,30,13.935411687,0,0,0,20.572722948,1.0135107241,10.202068643,No,,2,0,163.94218061,55.065932232,757.44324879,42,?
46.195941864,,,7,3,0,2,48.92819972,0,0,3,72.553699284,9,No,0,0,0,,,360.000036,,1,1,,0,0,,0,0,,,0,No,,0,0,,,0,0,?
,,,2,0,7,1,178.06560011,2,,4,146.06205251,1,No,0,0,0,,,48.0000048,,3,10,,0,0,,,,,,0,No,,3,,,,0,1,?
,,,4,0,0,4,18.012252539,0,,3,,12,No,,0,,,,128.0000128,,1,5,,0,,,,,,,0,No,,1,,,,,10,?
299.06542056,0,2710.2040491,4,0,2,9,38.206737451,2,0,2,153.69928401,0,No,0,16.666666667,93.333333333,0.0077639752,,380.000038,0,1,9,317.14537417,0,77.654485829,1,1,1,19.911749929,0.3167888594,454.50380885,Yes,,3,0,136.72978199,55.232849274,89.737252367,0,?
251.11640193,,,2,0,5,3,37.490796646,2,0,5,141.28878282,1,No,0,0,0,,,344.0000344,,3,8,,0,0,,2,5,,,0,No,,1,0,,,0,6,?
23.690226597,0,,4,0,3,2,115.00940245,2,0,1,184.24821002,4,No,0,5.5555555556,0,0.0217391304,,25.60000256,0,3,3,317.46283701,30,3.2737555809,0,0,0,22.652405659,0.6071280483,0.0330164034,No,,3,0,27.768889384,55.022533801,25.856496445,2,?
3.5535339896,,,4,1,4,3,12.01400243,2,,0,13.365155131,3,No,0,0,0,0.0434782609,,140.000014,0,1,4,,0,0,,0,,,,0,Yes,,3,,,,0,3,?
,,,2,0,1,1,147.46192448,3,,0,,2,No,,0,,,,80.000008,,4,4,,0,,,,,,,0,No,,2,,,,,34,?
,,,5,0,4,4,59.42811792,4,,1,142.24343675,3,No,,0,,,,70.000007,,2,17,,0,,,,,,,0,No,,3,,,,,0,?
615.94589152,0,,1,0,3,4,48.156522008,1,0,3,171.83770883,3,No,,0,,0.0054347826,5.0870147256,144.0000144,0,3,4,,0,,,4,3,,0.0164834974,6.9994775154,No,7.2770795931,0,0,2.114664923,50.786179269,,,?
30.797294576,0,,2,1,3,4,73.209165968,1,0,1,89.737470167,4,No,0,5.5555555556,0,0.0434782609,32.240071397,208.0000208,0,0,11,320.63746538,0,1.5051749797,0,1,2,21.864805932,0.0930100232,0.3631804371,No,,1,0,16.08258323,54.848940077,0,1,?
,,,0,0,1,3,29.901794753,0,,3,183.29355609,5,No,0,5.5555555556,0,0.0120772947,,120.000012,0,3,5,,0,13.621833567,,,,,,0,Yes,,1,,,,139.92927488,5,?
,,,4,0,0,10,88.237233972,3,0,1,74.46300716,0,No,0,0,0,0.0652173913,,140.26801403,0,2,7,,0,9.0812223777,1,0,0,,,0,Yes,,0,0,,,0,15,?
392.26277199,1,,2,0,1,1,151.41622762,4,0,2,150.8353222,2,No,2,44.444444444,136,0.0108695652,,356.0000356,0,0,19,322.22477956,0,71.094431542,0,2,1,18.557299341,1.3711623377,119.71747864,No,35.623913259,3,1,378.58067029,55.268617212,0,5,?
,,,7,,4,4,142.56098756,2,,1,,0,Yes,,,,,,108.0000108,,3,1,,,,,,,,,,No,,4,,,,,26,?
278.73920614,4,,0,0,3,2,56.526436252,0,0,5,84.009546539,8,No,1,33.333333333,0,0.0186335404,38.515171798,7.0000007,2,1,3,317.14537417,0,24.183144674,2,1,1,25.38188253,9.4809828432,32.2900425,No,52.343905845,1,0,310.68879645,56.127047714,132.32442298,47,?
,,,4,,6,1,36.37042483,3,,1,,9,No,,,,,,140.000014,,2,6,,,,,,,,,,No,,0,,,,,0,?
18.999561731,0,,2,0,0,4,72.726065562,2,0,5,144.15274463,6,No,0,0,0,0.0362318841,0,400.00004,0,1,7,444.44797181,0,16.933218522,0,0,0,8.3231797867,4.5911666751,13.239577753,No,,1,0,1408.4781369,54.869178768,3037.3778471,9,?
,,,8,1,0,1,163.46155014,2,,0,,0,No,,0,,,,192.0000192,,0,5,,0,,,,,,,0,No,,4,,,,,10,?
14.214135958,0,,3,0,0,7,59.531526125,3,,4,162.29116945,3,No,0,0,0,0.0217391304,,180.000018,0,3,2,,0,0,,0,,,0.0315631372,0.4292132439,Yes,,0,,4.8414696921,52.445334669,0,,?
319.81805906,0,2474.4722058,1,0,3,2,147.35578538,1,0,3,189.02147971,2,No,0,11.111111111,0,0.0163043478,16.232529107,168.0000168,0,1,8,329.20896198,0,99.642583658,0,0,3,16.28002785,2.4473989575,1539.4228237,No,0,3,0,354.9298126,54.867083234,62.359785543,8,?
240.36103905,0,2505.3426455,2,2,0,6,131.43943471,3,0,0,77.326968974,4,No,1,0,0,0.0289855072,,315.0000315,0,2,6,,0,2.1950468454,,3,4,,0.0411439826,981.54465592,No,35.044883303,1,0,10.183781077,53.690535804,0,4,?
23.690226597,0,,0,0,4,5,58.008233955,2,0,4,121.24105012,4,No,0,11.111111111,0,0.027173913,30.354752343,180.000018,0,3,1,317.46283701,0,2.7971168373,0,0,0,21.228667691,0.509000936,4.0280012117,No,,0,0,78.07565492,55.025395236,214.45682345,32,?
,0,,2,2,1,1,5.2038474095,1,0,7,117.42243437,0,No,0,0,0,0.0652173913,12.048192771,84.0000084,0,0,6,,0,0,,0,1,,0.0695161419,6.3391494479,No,,4,0,6.0101003075,51.827741612,0,1,?
71.070679791,0,,2,0,1,2,58.65553878,0,0,3,302.62529833,3,No,0,0,0,0.0108695652,,320.000032,0,5,7,778.73633918,30,0,0,0,0,,0.0101985616,48.005850507,Yes,,2,0,2.5598575384,50.178601235,0,0,?
26.059249257,0,,1,0,5,4,53.459929569,1,,3,78.281622912,1,No,0,0,146.66666667,0.0144927536,,156.0000156,1,2,21,,0,13.659462941,,0,,,0.0916241666,538.23340781,No,19.585441488,2,,12.521042307,52.073564893,0,4,?
,,,7,,7,1,88.823756468,3,,0,,6,No,,,,,,66.40000664,,0,12,,,,,,,,,,Yes,,2,,,,,,?
86.564087986,0,,6,0,5,13,18.640637788,2,0,1,170.88305489,1,No,0,5.5555555556,0,0.0289855072,23.324065493,350.000035,0,0,6,323.49463091,0,3.71276495,0,1,2,15.812171936,0.1854159888,13.00846293,No,,1,0,50.41806369,54.698714739,73.006578197,7,?
706.20565486,0,,0,0,7,1,30.319546514,0,0,4,166.1097852,1,No,1,33.333333333,136.26666667,0.0144927536,29.116465863,75.0000075,0,1,1,319.05015119,0,40.915673199,,2,1,21.459046911,3.8449926605,284.86552832,No,37.725912627,3,0,308.29588614,54.973752213,33.46134834,4,?
514.07791716,0,,5,0,1,1,199.23075475,0,0,0,173.74701671,0,No,0,5.5555555556,0,0.0260869565,26.131737836,232.0000232,0,2,9,475.87679267,0,39.272523846,0,1,1,15.402449198,1.4812693375,153.5923085,No,32.135395341,4,1,280.9165403,53.934984109,25.856496445,13,?
,,,1,0,8,7,8.0344675591,1,,1,,1,No,,0,,,,79.416007942,,1,22,,0,,,,,,,0,No,,1,,,,,33,?
298.49685512,0,,1,0,4,5,64.472443157,2,0,2,273.03102625,1,No,0,0,0,0.0217391304,5.9752900491,40.000004,0,2,4,654.92583274,30,46.923829993,,0,1,6.582341999,1.2900071833,181.82133338,No,8.547775783,4,0,71.954256459,52.40916931,288.98437203,7,?
283.3351101,0,,2,0,0,12,24.987665887,0,0,1,209.06921241,1,No,1,16.666666667,93.333333333,0.0048309179,,304.0000304,0,2,2,346.03449234,0,87.074372577,0,1,2,17.851352944,1.0002375883,299.32671299,No,,1,2,239.90317061,54.362425992,7.6048518955,5,?
118.45113299,0,,1,0,4,4,8.4839429542,1,0,4,200.47732697,15,No,0,0,0,0.0217391304,,288.0000288,0,0,11,914.92789625,1,44.289773778,0,0,4,5.5857254214,0.1501394813,151.21512746,No,,2,0,34.33548046,51.260891337,745.27548576,0,?
23.690226597,0,,2,0,2,4,219.72294401,1,0,0,162.29116945,2,No,0,5.5555555556,0,0.0217391304,,124.0000124,0,1,9,349.20912071,1,29.664490225,0,0,0,18.10856108,0.1941836403,3.3346567408,No,,0,0,22.203981691,54.021031547,223.58264573,9,?
237.18654869,0,,6,0,10,8,92.221677606,4,0,1,205.25059666,3,No,0,16.666666667,0,0.0173913043,,106.17201062,0,0,7,317.14537417,30,29.664490225,0,0,1,22.525361274,4.5681174534,35.327551611,No,0,2,0,465.56017752,55.047571357,79.090459713,2,?
776.75514966,0,,3,0,5,6,64.194069194,0,0,2,220.52505967,3,No,0,0,146.66666667,0.0144927536,,24800.00248,0,1,8,412.38422527,0,0.3762937449,0,3,2,,0.0000257053,318.41019414,No,,0,1,0.4451926154,50.097874084,0,1,?
198.99790341,,,5,0,1,4,118.18195099,3,0,0,,1,No,,0,,,,180.000018,,0,0,,0,,,1,2,,,0,No,,1,0,0,,,0,?
717.81386589,0,,2,0,6,2,30.193073928,0,0,1,249.1646778,14,No,0,0,0,0.0134575569,15.585418597,200.00002,0,2,3,475.87679267,1,211.81574902,0,1,1,8.6177513526,1.4795674036,356.18095961,Yes,,2,1,247.58274322,52.55132699,947.56454618,13,?
260.59249257,0,,1,0,5,3,51.547478551,0,0,3,259.66587112,0,No,0,11.111111111,0,0.0031055901,26.305220884,56.820005682,0,2,6,339.05030992,1,35.032947653,0,0,1,12.387447679,2.4763865741,86.734091665,Yes,,1,0,167.16982707,54.341512268,18.251644549,,?
,,,0,,4,1,117.51331044,2,,0,,1,No,,,,,,100.00001,,0,2,,,,,,,,,,Yes,,2,,,,,,?
120.82015564,,,0,0,6,7,17.858480123,0,0,2,154.65393795,2,No,0,0,0,0.0543478261,,120.000012,0,0,6,,0,0,,1,3,,,154.78089902,No,,3,0,,,0,0,?
146.1686981,,,3,0,2,1,187.16675017,1,0,5,134.60620525,2,No,0,5.5555555556,0,0.0054347826,,272.0000272,0,4,3,,0,4.5907836882,,0,2,25.287835515,,766.14564031,Yes,,0,0,154.98267922,,57.796874406,0,?
,,,5,0,2,3,39.192381352,2,,5,225.29832936,4,No,,0,,0,,144.0000144,0,0,7,,30,,,,,,,0,Yes,,3,,,,,2,?
,,,1,1,1,5,86.263716197,4,,2,140.33412888,1,No,,0,,0,,200.00002,0,2,6,,0,,,,,,,229.9262331,No,,2,,,,,7,?
872.70056738,0,,0,0,2,1,54.443601435,2,0,2,170.88305489,4,No,0,5.5555555556,0,0.0144927536,30.655957162,168.0000168,0,1,5,343.81225248,0,0,0,2,3,20.789429382,0.3514922303,84.951205883,No,,2,0,50.97455446,54.611917877,0,2,?
857.58620281,0,2418.2113655,5,0,5,8,25.418059352,1,0,5,213.8424821,2,No,0,5.5555555556,1493.3333333,0.0150501672,,220.000022,0,2,9,317.14537417,0,104.03267735,0,1,2,16.97912291,1.607347876,624.07605659,Yes,4.9319388637,1,0,291.37856676,55.032548823,235.75040876,11,?
,,,3,,2,2,32.803164939,1,,1,,12,No,,,,,,160.000016,,1,7,,,,,,,,,,Yes,,0,,,,,,?
90.022861069,0,,4,0,4,7,51.327129687,2,0,5,181.38424821,2,No,1,5.5555555556,0,0.0217391304,,288.0000288,0,2,2,365.08226256,0,28.786471487,0,0,1,14.731916578,0.2742418078,557.11879054,No,14.043486934,2,0,62.71650969,54.276414622,104.94695616,2,?
510.33486135,0,,3,0,10,7,65.363610735,1,0,4,236.75417661,3,No,0,16.666666667,0,0.0072463768,0,162.0000162,0,1,2,317.14537417,0,33.038590805,,0,5,22.356496175,1.5800965522,1460.8768001,No,0,1,0,222.54065861,55.036258091,179.47450473,6,?
,0,,2,0,0,1,93.744492788,2,0,2,129.83293556,3,No,0,0,0,0.0217391304,,404.0000404,0,3,16,317.14537417,0,17.347141641,,0,4,22.798818429,0.1625058693,167.19506669,No,,1,0,50.306765537,55.054804429,0,3,?
,,,1,1,6,3,89.792476813,1,,4,,8,No,,0,,,,100.00001,,4,18,,0,,,,,,,0,No,,2,,,,,,?
,,,1,0,5,5,32.178769637,3,0,2,94.510739857,6,No,,0,,,,64.0000064,,1,1,,0,,,0,1,,,0,No,,1,0,,,,11,?
47.380453194,0,,5,0,6,5,163.37091473,3,0,2,275.89498807,0,No,,0,,0.0072463768,,250.000025,0,2,3,478.09903253,30,,0,0,12,9.0954524372,1.5153808681,16.739316511,No,,2,0,306.40381753,52.493740611,,0,?
149.86437345,,,2,1,3,9,45.832473805,0,0,4,108.83054893,1,No,0,0,0,0.0130434783,,292.0000292,0,1,9,,0,6.6603992853,,1,1,,,563.88715323,Yes,,4,0,,,0,6,?
146.8794049,,,3,0,5,1,206.02081267,1,0,2,140.33412888,4,No,0,0,0,0.1086956522,,344.0000344,0,1,15,,0,0,,1,2,,,120.04764267,No,,2,0,,,0,14,?
210.27445128,0,,3,0,1,1,93.712136489,1,0,4,154.65393795,4,No,0,0,0,0,,160.000016,0,1,7,360.63778284,0,24.283489673,,1,2,16.472777032,0.1448639157,4.5232472623,No,,0,0,20.200614922,53.660490736,0,1,?
1293.7232745,0,3561.0106666,6,0,3,5,93.101180756,4,0,1,363.72315036,5,No,0,0,0,0,,1040.000104,0,0,6,2761.6092191,30,0,,1,3,,0,1847.1357032,No,,2,0,0,50.025037556,0,,?
,0,,4,0,1,3,122.76206196,1,0,5,119.33174224,4,No,0,0,0,0.0217391304,,159.992016,0,4,1,578.41728903,0,10.824716729,0,0,1,8.3148283807,0.1903659832,0,No,,2,0,26.544609691,51.862408998,0,11,?
1342.4777608,0,,0,0,4,2,68.203928765,3,0,4,138.424821,4,No,0,0,66.666666667,0.0072463768,,240.000024,0,2,1,350.16150922,0,55.566043002,,1,2,13.246647381,0.0416177326,817.45313115,No,,0,0,103.39598492,52.949424136,147.53412677,0,?
,,,5,0,5,5,148.68111787,1,,3,41.050119332,3,No,0,0,0,,,12.0000012,,1,5,,0,0,,,,,,0,No,,5,,,,0,,?
,0,,1,0,3,3,63.843135536,0,0,2,136.51551313,3,No,0,0,0,0.0217391304,,180.000018,0,0,11,1851.4432654,0,0,0,0,1,17.124138306,5.3936685072,42.095914303,No,,3,0,827.33482658,53.804056338,0,18,?
